year,month,dat,incident_code,Loc_start,loc_end,scene_incident,evidence_state_sponsor,type_state_sponsor,type_incident,total_nationalities,first_group_initiate,second_group_initiate,number_groups_involved,number_terrorists,number_female_terrorists,number_nationalities,first_nationality_terrorists,second_nationality_terrorists,third_nationality_terrorists,recidivists_present,number_victims,num_nationalities_victims,first_nationality_victim,second_nationality_victim,third_nationality_victim,num_us_victims,type_us_victims,type_imm_victims,nature_victim,wounded,terr_wounded,foreign_wounded,us_wounded,gov_wounded,killed,terr_killed,foreign_killed,us_killed,gov_killed,damage,weapon,logistical_success,,Greatest Number of Individuals Wounded,Greatest Number of Individuals Killed
2014,1,20,1,620,620,4,2,9,1,99,9999,9999,9,99,99,9,999,999,999,99,1,1,732,998,998,0,8,2,1,0,0,0,0,0,0,0,0,0,0,0,4,6,,,
2014,1,20,2,700,700,1,2,9,25,2,7010,9998,1,9,0,1,700,998,998,99,3,2,995,700,998,0,8,4,1,0,0,0,0,0,3,9,1,0,1,0,5,5,,,
2014,1,20,3,432,432,4,2,9,6,99,9999,9999,9,99,99,9,999,999,999,99,5,1,483,998,998,0,8,4,3,5,0,5,0,5,0,0,0,0,0,1,5,6,,,
2014,1,21,1,700,700,2,2,9,1,99,9999,9999,9,99,99,9,999,999,999,99,57,2,700,200,998,0,8,5,1,0,0,0,0,0,0,0,0,0,0,0,4,6,,,
2014,1,22,1,770,770,2,2,9,8,99,9999,9999,9,99,99,9,999,999,999,99,16,2,230,770,998,0,8,7,1,10,0,1,0,9,6,0,0,0,6,0,4,6,,,
2014,1,24,1,620,620,9,2,9,1,2,6211,9998,1,99,99,1,620,998,998,99,1,1,651,998,998,0,8,2,1,0,0,0,0,0,0,0,0,0,0,0,4,6,,,
2014,1,25,1,620,620,1,2,9,1,2,6211,9998,1,99,99,1,620,998,998,99,1,1,651,998,998,0,8,2,1,0,0,0,0,0,0,0,0,0,0,0,4,6,,,
2014,1,30,1,700,700,4,2,9,6,99,9999,9999,9,99,99,9,999,999,999,99,3,2,390,998,998,0,8,4,3,3,0,3,0,3,0,0,0,0,0,1,5,6,,,
2014,1,31,1,678,678,9,2,9,1,2,6781,9998,1,99,99,1,678,998,998,99,1,1,255,998,998,0,8,7,1,0,0,0,0,0,0,0,0,0,0,0,9,6,,,
2014,1,99,1,652,652,9,2,9,1,99,9999,9999,9,99,99,9,999,999,999,99,5,5,211,390,135,0,8,7,1,0,0,0,0,0,0,0,0,0,0,0,9,6,,,
2014,2,3,1,678,678,9,2,9,1,2,6781,9998,1,4,0,1,678,998,998,99,1,1,200,998,998,0,8,5,1,0,0,0,0,0,0,0,0,0,0,0,4,6,,,
2014,2,7,1,369,640,5,2,9,9,99,3,9998,1,1,0,1,369,998,998,99,999,99,640,369,999,0,8,7,3,0,0,0,0,0,0,0,0,0,0,0,1,5,,,
2014,2,8,1,432,432,9,2,9,99,99,9999,9999,9,99,99,9,999,999,999,99,5,2,996,432,998,0,8,7,1,0,0,0,0,0,0,0,0,0,0,0,9,9,,,
2014,2,10,1,700,700,4,2,9,24,2,7004,9998,1,1,0,1,700,998,998,99,9,2,995,700,998,0,8,5,1,7,0,0,0,0,2,1,2,0,0,0,5,6,,,
2014,2,10,2,770,770,2,2,9,11,99,9999,9999,9,2,0,9,999,999,999,99,2,2,2,770,998,1,1,2,1,0,0,0,0,0,1,0,0,0,1,0,9,6,,,
2014,2,10,3,350,350,1,2,9,17,99,6423,9998,1,4,99,1,640,998,998,99,999,99,350,640,999,0,8,9,9,0,0,0,0,0,0,0,0,0,0,0,5,2,,,
2014,2,10,4,700,700,2,2,9,24,2,7004,9998,1,1,0,1,700,998,998,99,9,2,995,700,998,0,8,4,1,5,0,0,0,0,2,1,0,0,2,0,5,6,,,
2014,2,12,1,700,700,1,2,9,11,2,7010,9998,1,2,0,1,700,998,998,99,999,2,995,700,998,0,8,4,1,999,0,999,0,999,4,0,2,0,4,0,4,6,,,
2014,2,12,1,678,678,2,2,9,1,2,6800,9998,1,99,99,1,678,998,998,99,1,1,200,998,998,0,8,7,1,0,0,0,0,0,0,0,0,0,0,0,4,6,,,
2014,2,13,1,520,520,2,2,9,23,2,5208,9998,1,1,99,1,520,998,998,99,14,2,996,520,998,0,8,4,3,8,0,0,0,0,6,0,0,0,0,1,5,6,,,
2014,2,15,1,484,484,2,2,9,8,2,5008,9998,1,99,99,1,500,998,998,99,3,1,484,998,998,0,8,6,1,2,0,2,0,0,1,0,1,0,0,0,4,6,,,
2014,2,15,2,700,700,9,2,9,6,99,9999,9999,9,99,99,9,999,999,999,99,1,1,995,998,998,0,8,4,1,0,0,0,0,0,1,0,1,0,1,0,5,6,,,
2014,2,16,1,651,651,4,2,9,25,99,9999,9999,1,1,99,1,999,998,998,99,18,2,732,651,998,0,8,7,3,14,0,999,0,0,4,1,2,0,0,1,5,6,,,
2014,2,17,1,652,663,2,2,9,21,99,9999,9999,9,4,99,9,999,999,999,99,1,1,663,998,998,0,8,3,1,0,3,0,0,0,0,1,0,0,0,0,4,5,,,
2014,2,17,2,530,225,5,2,9,9,6,3,9998,1,1,0,1,530,998,998,99,200,5,325,2,530,11,5,7,3,0,0,0,0,0,0,0,0,0,0,0,1,5,,,
2014,2,19,1,660,660,3,2,9,24,2,6508,9998,1,2,0,1,660,998,998,99,999,2,630,660,998,0,8,2,3,999,0,0,0,0,4,2,0,0,0,3,5,6,,,
2014,2,21,1,520,520,1,2,9,23,2,5208,9998,1,9,0,1,520,998,998,99,2,2,520,2,998,1,5,1,1,0,0,0,0,0,2,7,1,1,1,0,5,6,,,
2014,2,28,1,700,700,2,2,9,6,99,9999,9999,9,99,99,9,999,999,999,99,1,1,995,998,998,0,8,4,1,0,0,0,0,0,1,0,1,0,1,0,5,6,,,
2014,2,99,1,660,660,2,2,9,1,99,9999,9999,9,99,99,9,999,999,999,99,1,1,390,998,998,0,8,6,1,0,0,0,0,0,0,0,0,0,0,0,9,6,,,
2014,3,2,1,700,700,1,2,9,17,2,9999,9999,9,10,0,2,700,770,998,99,1,1,700,998,998,0,8,1,3,0,0,0,0,0,4,10,0,0,0,2,5,6,,,
2014,3,3,1,692,692,2,2,9,6,99,9999,9999,9,99,99,9,692,999,999,99,3,2,699,692,998,0,8,3,1,0,0,0,0,0,3,0,1,0,3,0,5,6,,,
2014,3,4,1,770,770,2,2,9,8,99,9999,9999,9,99,99,9,999,999,999,99,3,2,995,770,998,0,8,4,3,1,0,0,0,1,2,0,0,0,2,0,4,6,,,
2014,3,8,1,678,678,1,2,9,8,2,6802,9998,1,99,99,2,678,670,998,99,2,1,678,998,998,0,8,3,1,0,0,0,0,0,2,1,0,0,2,0,5,6,,,
2014,3,11,1,700,700,4,2,9,11,3,7010,9998,1,1,99,1,700,998,998,99,1,2,380,200,998,0,8,6,1,0,0,0,0,0,1,0,1,0,0,0,9,6,,,
2014,3,11,2,501,501,4,2,9,17,2,9999,9999,9,2,0,2,520,501,998,99,1,1,501,998,998,0,8,9,9,0,0,0,0,0,0,0,0,0,0,0,5,2,,,
2014,3,16,1,678,678,4,2,9,17,99,6802,9998,1,3,0,2,670,678,998,99,1,99,678,999,999,0,8,9,9,0,0,0,0,0,0,0,0,0,0,0,5,4,,,
2014,3,20,1,700,700,2,2,9,11,7,7010,9998,1,4,0,1,700,998,998,99,15,7,20,150,200,1,5,7,1,6,0,1,0,1,9,4,5,1,0,0,3,6,,,
2014,3,22,1,620,62,4,2,9,1,99,9999,9999,9,99,99,9,999,999,999,99,1,1,325,998,998,0,8,5,1,0,0,0,0,0,0,0,0,0,0,0,9,6,,,
2014,3,25,1,678,678,4,2,9,1,2,6781,9998,1,99,99,1,678,998,998,99,2,2,325,678,998,0,8,7,1,0,0,0,0,0,0,0,0,0,0,0,4,5,,,
2014,3,28,1,666,652,2,2,9,12,99,9999,9999,9,2,99,9,999,999,999,99,1,1,666,998,998,0,8,3,2,0,0,0,0,0,0,0,0,0,0,9,9,5,,,
2014,3,28,2,700,700,3,2,9,2,99,7010,9998,1,3,0,1,700,998,998,99,27,99,2,700,999,1,5,7,3,999,99,999,0,0,2,99,0,0,0,9,5,6,,,
2014,3,99,1,620,620,9,2,9,1,2,6212,9998,1,99,99,1,620,998,998,99,1,1,616,998,998,0,8,2,1,0,0,0,0,0,0,0,0,0,0,0,9,6,,,
2014,4,2,1,820,840,2,2,9,1,3,8419,9998,1,99,99,1,840,998,998,99,2,2,840,710,998,0,8,7,1,0,0,0,0,0,0,0,0,0,0,0,4,6,,,
2014,4,4,1,700,700,4,2,9,11,3,3,9998,1,1,0,1,700,998,998,99,2,2,255,20,998,0,8,6,1,1,0,1,0,0,1,0,1,0,0,0,4,6,,,
2014,4,4,2,471,471,2,2,9,1,99,9999,9999,9,99,99,9,999,999,999,99,3,2,325,20,998,0,8,7,1,0,0,0,0,0,0,0,0,0,0,0,4,6,,,
2014,4,7,1,652,652,2,2,9,11,99,9999,9998,1,1,0,1,999,998,998,99,1,1,210,998,998,0,8,7,1,0,0,0,0,0,1,0,1,0,0,0,9,6,,,
2014,4,7,2,700,700,2,2,9,24,2,7010,9998,1,1,0,1,700,998,998,99,999,1,995,998,998,0,8,4,3,999,0,999,0,999,0,1,0,0,0,9,5,6,,,
2014,4,7,3,520,520,9,2,9,11,99,9999,9999,9,99,99,9,999,999,999,99,2,3,200,220,996,0,8,2,1,0,0,0,0,0,2,0,2,0,2,0,4,6,,,
2014,4,9,1,482,482,9,2,9,6,99,9999,9999,9,99,99,9,999,999,999,99,2,1,220,998,998,0,8,4,1,2,2,0,2,0,0,0,0,0,0,0,5,6,,,
2014,4,10,1,770,770,4,2,9,8,99,9999,9999,9,99,99,9,999,999,999,99,2,2,995,770,998,0,8,4,1,1,0,0,0,0,1,0,0,0,0,0,4,6,,,
2014,4,15,1,620,620,4,2,9,1,2,6200,9998,1,99,99,1,620,998,998,99,2,1,663,998,998,0,8,2,1,1,0,1,0,1,0,0,0,0,0,0,4,6,,,
2014,4,23,1,432,432,4,2,9,6,99,9999,9999,9,99,99,9,999,999,999,99,2,2,483,996,998,0,8,4,1,1,0,1,0,1,0,0,0,0,0,0,5,6,,,
2014,4,24,1,626,626,6,2,9,8,99,9999,9999,9,99,99,9,999,999,999,99,4,1,996,998,998,0,8,4,1,4,0,999,0,999,0,0,0,0,0,0,6,6,,,
2014,4,24,2,700,700,2,2,9,11,2,7012,9998,1,1,0,1,700,998,998,99,4,1,2,998,998,4,5,7,1,1,0,1,1,0,3,1,3,3,0,0,4,6,,,
2014,4,24,3,678,678,2,2,9,1,2,6802,9998,1,2,0,1,678,998,998,99,2,1,2,998,998,2,2,4,1,0,0,0,0,0,0,2,0,0,0,0,4,5,,,
2014,4,26,1,482,482,1,2,9,8,2,4823,9998,1,99,99,1,482,998,998,99,22,2,996,482,998,0,8,7,1,0,0,0,0,0,22,0,999,0,0,0,4,6,,,
2014,4,28,1,700,700,9,2,9,8,99,9999,9999,9,99,99,9,999,999,999,99,2,1,995,998,998,0,8,4,1,0,0,0,0,0,2,0,2,0,2,0,9,6,,,
2014,4,28,2,678,678,4,2,9,1,99,9999,9999,9,99,99,9,999,999,999,99,2,1,255,998,998,0,8,2,1,1,0,1,0,1,0,0,0,0,0,0,4,4,,,
2014,4,99,1,620,620,9,2,9,1,2,6212,9998,1,99,99,1,620,998,998,99,1,1,616,998,998,0,8,2,1,0,0,0,0,0,0,0,0,0,0,0,9,6,,,
2014,4,99,2,840,840,6,2,9,1,2,8419,9998,1,99,99,1,840,998,998,99,2,1,255,998,998,0,8,7,1,0,0,0,0,0,0,0,0,0,0,0,9,6,,,
2014,5,1,1,475,475,2,2,9,23,99,9999,9999,9,99,99,9,999,999,999,99,86,2,996,475,998,0,8,2,3,66,0,0,0,0,20,0,0,0,0,2,4,6,,,
2014,5,1,2,471,482,2,2,9,1,2,4825,9998,1,99,99,1,482,998,998,99,16,1,471,990,998,0,8,7,1,0,0,0,0,0,0,0,0,0,0,0,4,6,,,
2014,5,3,1,475,475,2,2,9,8,2,4830,9998,1,99,99,1,483,998,998,99,4,1,475,998,998,0,8,7,1,0,0,0,0,0,4,0,0,0,0,0,4,6,,,
2014,5,4,1,475,475,2,2,9,1,99,9999,9999,9,99,99,9,999,999,999,99,3,1,210,998,998,0,8,5,1,0,0,0,0,0,0,0,0,0,0,0,4,6,,,
2014,5,5,1,770,770,4,2,9,8,99,9999,9999,9,30,99,9,999,999,999,99,5,2,995,770,998,0,8,4,3,3,0,0,0,3,2,0,0,0,2,3,5,6,,,
2014,5,5,2,678,678,2,2,9,8,3,6802,9998,1,99,99,1,678,998,998,99,3,2,220,996,998,0,8,4,1,1,0,1,0,1,1,0,1,0,1,0,4,6,,,
2014,5,5,3,475,475,2,2,9,8,3,4758,9998,1,99,99,1,475,998,998,99,999,3,471,483,475,0,8,7,3,999,0,999,0,999,999,0,999,0,14,3,5,6,,,
2014,5,6,1,820,840,2,2,9,1,3,8419,9998,1,5,0,1,840,998,998,99,1,1,710,998,998,0,8,7,1,0,0,0,0,0,0,0,0,0,0,0,4,6,,,
2014,5,6,2,670,670,9,2,9,17,4,6667,9998,1,59,99,4,670,667,678,99,1,1,670,998,998,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,5,1,,,
2014,5,13,1,482,482,2,2,9,11,99,9999,9999,9,99,99,9,999,999,999,99,1,1,220,998,998,0,8,6,1,0,0,0,0,0,1,0,1,0,0,0,9,6,,,
2014,5,13,2,432,432,4,2,9,6,99,9999,9999,9,99,99,9,999,999,999,99,3,1,996,998,998,0,8,4,3,3,0,3,0,3,0,0,0,0,0,0,5,6,,,
2014,5,15,1,652,652,2,2,9,1,2,6520,9998,1,99,99,1,652,998,998,99,2,1,200,998,998,0,8,6,1,0,1,0,0,0,0,0,0,0,0,0,4,4,,,
2014,5,18,1,775,775,9,2,9,1,2,7759,9998,1,99,99,1,775,998,998,99,2,1,710,998,998,0,8,5,1,0,0,0,0,0,0,0,0,0,0,0,9,6,,,
2014,5,19,1,501,501,4,2,9,8,2,5208,9998,1,99,99,1,520,998,998,99,12,1,501,998,998,0,8,7,3,0,0,0,0,0,12,0,0,0,3,2,4,6,,,
2014,5,20,1,620,620,9,2,9,1,2,6200,9998,1,99,99,1,620,998,998,99,2,1,710,998,998,0,8,5,1,0,0,0,0,0,1,0,1,0,0,0,4,6,,,
2014,5,23,1,700,700,1,2,9,8,99,9999,9999,9,3,99,9,999,999,999,99,1,1,750,998,998,0,8,2,2,0,0,0,0,0,0,2,0,0,0,0,6,5,,,
2014,5,23,2,678,678,1,2,9,23,2,6802,9998,1,15,0,2,678,670,998,99,10,1,678,998,998,0,8,3,3,0,0,0,0,0,10,15,0,0,10,9,5,5,,,
2014,5,24,1,211,211,2,2,9,8,3,3,9998,1,1,0,2,220,615,998,99,4,1,211,998,998,0,8,7,1,1,0,0,0,0,2,0,0,0,0,0,4,6,,,
2014,5,25,1,522,522,2,2,9,25,4,5200,9998,1,2,1,1,520,998,998,99,18,3,230,255,520,0,8,4,3,15,0,6,0,3,3,2,0,0,0,9,5,6,,,
2014,5,25,2,652,652,2,2,9,24,2,6497,9998,1,4,0,2,652,2,998,99,37,1,652,998,998,0,8,3,3,0,0,0,0,0,37,4,0,0,999,9,5,6,,,
2014,5,28,1,700,700,4,2,9,8,99,9999,9999,9,99,99,9,999,999,999,99,2,1,2,998,998,2,1,2,1,2,0,2,2,2,0,0,0,0,0,0,6,6,,,
2014,6,2,1,700,700,4,2,9,6,99,9999,9999,9,99,99,9,999,999,999,99,4,1,640,998,998,0,8,5,3,1,0,1,0,0,3,0,3,0,0,1,5,6,,,
2014,6,2,2,700,700,9,2,9,11,99,9999,9999,9,99,99,9,999,999,999,99,1,1,995,998,998,0,8,4,1,0,0,0,0,0,1,0,1,0,1,0,9,6,,,
2014,6,2,3,700,700,2,2,9,1,2,7010,9998,1,99,99,1,700,998,998,99,1,1,750,998,998,0,8,7,1,0,0,0,0,0,0,0,0,0,0,0,4,6,,,
2014,6,4,1,620,620,4,2,9,11,99,9999,9999,9,3,99,9,999,999,999,99,1,1,225,998,998,0,8,7,1,0,0,0,0,0,1,0,1,0,0,0,4,6,,,
2014,6,5,1,700,700,9,2,9,99,99,9999,9999,9,99,99,9,999,999,999,99,1,1,996,998,998,0,8,4,1,0,0,0,0,0,1,0,1,0,1,0,5,6,,,
2014,6,8,1,770,770,8,2,9,8,2,7725,3721,2,10,0,2,770,372,998,99,26,1,770,998,998,0,8,7,3,0,0,0,0,0,26,10,0,0,11,9,6,6,,,
2014,6,10,1,645,645,9,2,9,1,99,6498,9998,1,99,99,1,645,998,998,99,49,99,640,997,999,0,8,2,1,0,0,0,0,0,0,0,0,0,0,0,9,6,,,
2014,6,10,2,645,645,4,2,9,1,2,6498,9998,1,99,99,1,645,998,998,99,31,1,640,998,998,0,8,7,1,0,0,0,0,0,0,0,0,0,0,0,4,6,,,
2014,6,10,3,371,376,5,2,9,9,99,3,9998,1,1,0,1,371,998,998,99,999,99,371,376,999,0,8,7,3,0,0,0,0,0,0,0,0,0,0,0,1,5,,,
2014,6,11,1,432,432,2,2,9,23,99,9999,9999,9,99,99,9,999,999,999,99,4,3,483,432,996,0,8,4,1,0,0,0,0,0,4,0,999,0,999,0,5,6,,,
2014,6,12,1,666,666,2,2,9,1,3,6658,9998,1,99,99,1,667,998,998,99,3,2,2,666,998,1,5,7,1,0,0,0,0,0,3,0,1,0,0,0,9,6,,,
2014,6,15,1,501,501,2,2,9,8,2,5208,9998,1,99,99,1,520,998,998,99,999,1,501,998,998,0,8,7,3,999,0,0,0,0,999,5,0,0,0,3,5,6,,,
2014,6,16,1,820,840,2,2,9,1,2,8419,9998,1,2,0,1,840,998,998,99,2,2,820,840,998,0,8,7,1,0,0,0,0,0,0,0,0,0,0,0,4,6,,,
2014,6,16,2,501,501,2,2,9,8,2,5208,9998,1,99,99,1,998,998,998,99,9,1,501,998,998,0,8,7,1,0,0,0,0,0,9,5,0,0,0,0,4,6,,,
2014,6,18,1,645,645,9,2,9,1,6,6498,9998,1,99,99,1,645,998,998,99,60,5,640,770,998,0,8,5,1,0,0,0,0,0,0,0,0,0,0,0,9,6,,,
2014,6,18,2,645,645,9,2,9,1,99,9999,9999,9,99,99,9,999,999,999,99,40,2,750,640,998,0,8,5,1,0,0,0,0,0,0,0,0,0,0,0,9,6,,,
2014,6,18,3,625,625,9,2,9,1,99,9999,9999,9,99,99,9,999,999,999,99,25,3,996,205,625,0,8,2,1,0,0,0,0,0,0,0,0,0,0,0,4,6,,,
2014,6,19,1,700,700,4,2,9,25,2,7010,9998,1,3,0,1,700,998,998,99,1,1,995,998,998,0,8,4,2,0,0,0,0,0,0,3,0,0,0,3,5,6,,,
2014,6,20,1,700,700,2,2,9,6,99,9999,9999,9,99,99,9,999,999,999,99,3,1,2,998,998,3,2,4,1,0,0,0,0,0,3,0,3,3,3,0,5,6,,,
2014,6,24,1,770,770,5,2,9,8,99,9999,9998,1,1,99,1,999,998,998,99,3,1,670,998,998,0,8,7,3,2,0,2,0,0,1,0,1,0,0,1,4,6,,,
2014,6,25,1,660,660,2,2,9,6,2,6759,9998,1,2,0,1,670,998,998,99,11,1,660,998,998,0,8,7,3,11,0,0,0,3,0,1,0,0,0,1,5,4,,,
2014,6,26,1,700,700,9,2,9,8,99,9999,9999,9,99,99,9,999,999,999,99,1,1,995,998,998,0,8,4,1,0,0,0,0,0,1,0,1,0,1,0,5,6,,,
2014,6,30,1,432,432,4,2,9,6,99,9999,9999,9,99,99,9,999,999,999,99,7,2,439,996,998,0,8,4,3,6,0,6,0,6,1,0,1,0,1,1,5,6,,,
2014,6,99,1,652,652,9,2,9,1,2,6498,9998,1,99,99,1,652,998,998,99,1,1,390,998,998,0,8,6,1,0,0,0,0,0,0,0,0,0,0,0,9,6,,,
2014,7,3,1,645,645,2,2,9,1,99,9999,9999,9,99,99,9,999,999,999,99,999,1,750,998,998,0,8,7,1,0,0,0,0,0,0,0,0,0,0,0,4,6,,,
2014,7,4,1,678,678,1,2,9,24,2,6802,9998,1,6,0,1,678,998,998,99,6,2,670,678,998,0,8,3,3,1,0,0,0,1,5,0,0,0,5,9,5,6,,,
2014,7,5,1,620,620,9,2,9,1,4,6200,9998,1,99,99,1,620,998,998,99,3,3,325,349,347,0,8,5,1,0,0,0,0,0,0,0,0,0,0,0,4,6,,,
2014,7,5,2,700,700,4,2,9,5,2,7010,9998,1,99,99,1,700,998,998,99,1,1,995,998,998,0,8,4,2,0,0,0,0,0,0,0,0,0,0,4,5,6,,,
2014,7,6,1,501,501,2,2,9,8,2,5208,9998,1,15,99,1,520,998,998,99,13,1,501,998,998,0,8,7,1,0,0,0,0,0,13,0,0,0,0,0,4,6,,,
2014,7,6,2,501,501,1,2,9,8,2,5208,9998,1,99,99,1,520,998,998,99,14,1,501,998,998,0,8,7,1,5,0,0,0,5,9,0,0,0,6,0,4,6,,,
2014,7,6,3,668,666,9,2,9,7,2,6670,9998,1,99,99,1,667,998,999,99,1,1,666,998,998,0,8,7,2,0,0,0,0,0,0,0,0,0,0,9,6,6,,,
2014,7,8,1,668,666,6,2,9,7,99,6670,9998,1,99,99,1,667,998,998,99,999,99,255,666,999,0,8,7,2,0,0,0,0,0,0,0,0,0,0,9,6,6,,,
2014,7,8,2,700,700,3,2,9,25,2,7010,9998,1,1,0,1,700,998,998,99,25,0,316,700,998,0,8,4,3,0,0,0,0,0,17,1,5,0,7,9,5,6,,,
2014,7,10,1,700,700,2,2,9,1,2,7010,9998,1,99,99,1,700,998,998,99,8,2,200,700,998,0,8,5,1,0,0,0,0,0,6,0,0,0,0,0,9,6,,,
2014,7,12,1,700,700,9,2,9,24,2,7010,9998,1,1,99,1,700,998,998,99,3,1,995,998,998,0,8,4,1,0,0,0,0,0,3,1,3,0,3,0,5,6,,,
2014,7,14,1,432,432,2,2,9,25,99,9999,9998,1,1,99,1,999,998,998,99,1,1,220,998,998,0,8,4,1,0,0,0,0,0,1,1,1,0,1,0,5,6,,,
2014,7,15,1,700,700,1,2,9,8,2,7725,9998,1,99,99,1,770,700,998,99,14,1,700,998,998,0,8,3,1,0,0,0,0,0,14,34,0,0,13,0,4,6,,,
2014,7,16,1,350,350,2,2,9,21,3,3476,9998,1,1,0,1,350,998,998,99,3,3,255,350,900,0,8,7,1,3,1,2,0,1,0,0,0,0,0,0,9,5,,,
2014,7,16,2,475,475,4,2,9,1,2,4758,9998,1,99,99,1,475,998,998,99,1,1,255,998,998,0,8,7,1,0,0,0,0,0,0,0,0,0,0,0,4,6,,,
2014,7,16,3,471,471,1,2,9,1,2,4758,9998,1,99,99,1,475,998,998,99,2,1,471,998,998,0,8,7,1,0,0,0,0,0,0,0,0,0,0,0,9,6,,,
2014,7,17,1,620,620,4,2,9,1,2,6200,9998,1,99,99,1,620,998,998,99,1,1,338,998,998,0,8,5,1,0,0,0,0,0,0,0,0,0,0,0,4,6,,,
2014,7,17,2,369,369,5,2,9,7,99,9999,9999,9,99,99,9,999,999,999,99,295,13,210,820,900,1,5,7,1,0,0,0,0,0,295,0,295,0,0,4,6,6,,,
2014,7,18,1,501,501,4,2,9,8,2,5208,9998,1,99,99,1,520,998,998,99,7,1,541,998,998,0,8,7,1,0,0,0,0,0,7,0,0,0,2,0,2,6,,,
2014,7,19,1,645,645,2,2,9,24,2,6498,9998,1,1,99,1,255,998,998,99,999,1,645,998,998,0,8,7,3,999,0,0,0,0,999,1,0,0,999,9,5,6,,,
2014,7,19,2,645,645,2,2,9,24,2,6498,9998,1,1,99,1,652,998,998,99,999,1,645,998,998,0,8,7,3,999,0,0,0,0,999,1,0,0,999,9,5,6,,,
2014,7,22,1,700,700,1,2,9,25,99,7010,9998,1,1,0,1,700,998,998,99,10,99,997,999,999,0,8,5,1,6,0,6,0,0,4,1,0,0,0,0,5,6,,,
2014,7,24,1,700,700,4,2,9,11,2,7012,9998,1,2,0,1,700,998,998,99,2,1,375,998,998,0,8,7,1,0,0,0,0,0,2,0,2,0,0,0,9,6,,,
2014,7,27,1,471,471,1,2,9,1,1,4758,9998,1,99,99,1,475,998,998,99,17,1,471,998,998,0,8,7,3,0,0,0,0,0,5,0,0,0,0,9,9,6,,,
2014,7,29,1,700,700,1,2,9,8,2,7012,9998,1,70,99,1,700,998,998,99,1,1,770,998,998,0,8,4,1,0,0,0,0,0,0,6,0,0,0,0,9,5,,,
2014,7,99,1,652,652,9,2,9,1,99,9999,9999,9,99,99,9,999,999,999,99,2,1,325,998,998,0,8,5,1,0,0,0,0,0,0,0,0,0,0,0,9,6,,,
2014,8,2,1,660,660,1,2,9,1,2,6497,9998,1,99,99,1,652,998,998,99,26,1,660,998,998,0,8,4,1,0,0,0,0,0,16,0,0,0,13,0,9,6,,,
2014,8,5,1,70,70,4,2,9,5,2,2,9998,1,99,99,1,70,998,998,99,1,1,2,998,998,1,4,5,2,0,0,0,0,0,0,0,0,0,0,2,5,6,,,
2014,8,5,2,700,700,1,2,9,8,4,7012,9998,1,1,0,1,700,998,998,99,16,4,2,255,998,12,2,4,1,15,0,12,11,15,1,1,1,1,1,0,4,5,,,
2014,8,5,3,700,700,2,2,9,8,2,7012,9998,1,1,0,1,700,998,998,99,999,1,995,998,998,0,8,4,1,0,0,0,0,0,0,1,0,0,0,0,4,5,,,
