year,month,dat,incident_code,Loc_start,loc_end,scene_incident,evidence_state_sponsor,type_state_sponsor,type_incident,total_nationalities,first_group_initiate,second_group_initiate,number_groups_involved,number_terrorists,number_female_terrorists,number_nationalities,first_nationality_terrorists,second_nationality_terrorists,third_nationality_terrorists,recidivists_present,number_victims,num_nationalities_victims,first_nationality_victim,second_nationality_victim,third_nationality_victim,num_us_victims,type_us_victims,type_imm_victims,nature_victim,wounded,terr_wounded,foreign_wounded,us_wounded,gov_wounded,killed,terr_killed,foreign_killed,us_killed,gov_killed,damage,weapon,logistical_success,,Greatest Number of Individuals Wounded,Greatest Number of Individuals Killed
2005,10,1,3,850,850,2,2,9,25,99,8500,9998,1,99,99,1,850,998,998,99,999,99,2,713,997,6,5,7,3,999,0,6,0,0,999,1,999,0,0,9,5,6,,,
2005,10,8,1,625,625,9,2,9,8,2,6258,9998,1,99,99,1,625,998,998,99,7,2,475,625,998,0,8,4,1,2,0,2,0,2,5,0,3,0,3,0,9,6,,,
2005,10,9,1,700,700,4,2,9,24,2,7010,9998,1,1,0,1,700,998,998,99,4,1,200,998,998,0,8,2,3,4,0,4,0,4,0,0,0,0,0,1,5,6,,,
2005,10,9,2,625,625,9,2,9,1,99,6250,9998,1,99,99,1,625,998,998,99,18,99,996,999,998,999,9,4,1,0,0,0,0,0,0,0,0,0,0,0,9,6,,,
2005,10,12,1,667,667,9,2,9,1,3,6670,9998,1,99,99,1,667,998,998,99,2,2,2,200,998,1,4,6,1,0,0,0,0,0,0,0,0,0,0,0,9,6,,,
2005,10,19,1,645,645,9,2,9,1,99,9999,9999,9,99,99,9,999,999,999,99,1,1,205,998,998,0,8,6,1,0,0,0,0,0,0,0,0,0,0,0,9,6,,,
2005,11,9,1,663,663,2,2,9,25,99,6754,9998,1,1,0,1,645,998,998,99,999,99,663,999,999,999,5,7,3,999,0,999,999,0,999,1,999,999,0,9,5,6,,,
2005,11,9,2,663,663,2,2,9,24,8,6754,9998,1,1,0,1,645,998,998,99,999,99,2,663,999,2,5,7,3,999,0,999,2,0,999,1,999,999,0,9,5,6,,,
2005,11,9,3,663,663,2,2,9,25,99,6754,9998,1,1,0,1,645,998,998,99,999,7,2,667,663,999,5,7,3,999,0,999,0,0,999,1,999,2,5,9,5,6,,,
2005,11,9,4,645,645,2,2,9,25,3,3,9998,1,1,1,1,211,998,998,99,1,1,2,998,998,1,2,4,1,0,0,0,0,0,1,1,0,0,0,0,5,4,,,
2005,11,10,1,645,645,3,2,9,20,3,6754,9998,1,99,99,1,645,998,998,99,6,3,696,625,645,0,8,2,1,4,0,1,0,0,2,0,2,0,0,0,9,6,,,
2005,11,15,5,770,770,2,2,9,23,2,7699,9998,1,99,99,1,770,998,998,99,15,2,2,770,998,1,4,7,3,12,0,0,0,0,3,0,0,0,0,2,5,6,,,
2005,11,19,1,700,700,9,2,9,1,2,7010,9998,1,99,99,1,700,998,998,99,1,1,750,998,998,0,8,5,1,0,0,0,0,0,1,0,1,0,0,0,9,6,,,
2005,11,25,1,645,645,4,2,9,1,4,6388,9998,1,99,99,1,645,998,998,99,4,3,20,2,200,0,5,7,1,0,0,0,0,0,1,0,1,1,0,0,9,6,,,
2005,11,28,1,645,645,4,2,9,8,99,9999,9999,9,99,99,9,999,999,999,99,5,1,200,998,998,0,8,7,1,2,0,2,0,0,3,0,3,0,0,0,9,6,,,
2005,11,99,1,750,750,2,2,9,24,2,7716,9998,1,1,0,1,770,998,998,99,19,1,750,998,998,0,8,7,3,15,0,0,0,0,4,0,0,0,0,9,5,6,,,
2005,12,1,1,41,41,4,2,9,1,99,9999,9999,9,99,99,9,999,999,999,99,1,1,2,998,998,1,5,7,1,0,0,0,0,0,0,0,0,0,0,0,9,6,,,
2005,12,5,1,645,645,1,2,9,1,99,9999,9999,9,99,99,9,999,999,999,99,1,1,200,998,998,0,8,5,1,0,0,0,0,0,0,0,0,0,0,0,9,6,,,
2005,12,6,1,645,645,9,2,9,1,2,6756,9998,1,99,99,1,645,998,998,99,1,1,2,998,998,1,4,5,1,0,0,0,0,0,1,0,1,1,0,0,9,6,,,
2005,12,10,1,645,645,9,2,9,1,99,9999,9999,9,99,99,9,999,999,999,99,1,1,651,998,998,0,8,5,1,0,0,0,0,0,1,0,1,0,0,0,9,6,,,
2005,12,14,1,700,700,4,2,9,6,99,9999,9999,9,99,99,9,999,999,999,99,1,1,255,998,998,0,8,7,2,0,0,0,0,0,0,0,0,0,0,1,5,6,,,
2005,12,20,1,645,645,4,2,9,1,2,6387,9998,1,99,99,1,645,998,998,99,1,1,663,998,998,0,8,2,1,0,0,0,0,0,0,0,0,0,0,0,9,6,,,
2005,12,28,1,678,678,4,2,9,1,3,6756,9998,1,99,99,1,678,998,998,99,5,2,255,651,998,0,8,7,1,0,0,0,0,0,0,0,0,0,0,0,9,6,,,
2005,12,28,2,645,645,9,2,9,1,99,9999,9999,9,99,99,9,999,999,999,99,1,1,660,998,998,0,8,7,1,0,0,0,0,0,0,0,0,0,0,0,9,6,,,
2005,12,30,1,645,645,9,2,9,1,2,6754,9998,1,99,99,1,645,998,998,99,6,1,625,998,998,0,8,2,1,0,0,0,0,0,0,0,0,0,0,0,9,6,,,
2005,12,99,1,667,667,9,2,9,1,2,6670,9998,1,99,99,1,667,998,998,99,999,1,200,998,998,0,8,7,1,0,0,0,0,0,0,0,0,0,0,0,9,6,,,
