year,month,dat,incident_code,Loc_start,loc_end,scene_incident,evidence_state_sponsor,type_state_sponsor,type_incident,total_nationalities,first_group_initiate,second_group_initiate,number_groups_involved,number_terrorists,number_female_terrorists,number_nationalities,first_nationality_terrorists,second_nationality_terrorists,third_nationality_terrorists,recidivists_present,number_victims,num_nationalities_victims,first_nationality_victim,second_nationality_victim,third_nationality_victim,num_us_victims,type_us_victims,type_imm_victims,nature_victim,wounded,terr_wounded,foreign_wounded,us_wounded,gov_wounded,killed,terr_killed,foreign_killed,us_killed,gov_killed,damage,weapon,logistical_success,,Greatest Number of Individuals Wounded,Greatest Number of Individuals Killed
2015,3,7,1,432,432,2,2,9,8,4,4325,9998,1,3,0,1,432,998,998,99,14,4,225,211,220,0,8,4,1,9,0,2,0,0,2,5,0,2,0,0,4,6,,,
2015,3,8,1,432,432,1,2,9,8,3,4325,9998,1,99,99,1,432,998,998,99,17,3,483,996,432,0,8,4,3,14,0,11,0,11,3,0,1,0,1,9,6,6,,,
2015,3,11,1,645,645,2,2,9,24,5,6498,9998,1,13,0,5,900,211,652,99,40,1,645,998,998,0,8,7,3,30,0,0,0,8,10,13,0,0,5,9,5,6,,,
2015,3,13,1,501,501,4,2,9,8,2,5208,9998,1,20,0,1,520,998,998,99,9,1,501,998,998,0,8,1,3,5,0,0,0,1,5,0,0,0,2,2,5,6,,,
2015,3,16,1,620,620,4,2,9,1,5,6213,9998,1,30,99,1,620,998,998,99,20,4,369,345,750,0,8,7,1,0,0,0,0,0,0,0,0,0,0,0,9,6,,,
2015,3,17,1,501,501,2,2,9,8,2,5208,9998,1,99,99,1,520,998,998,99,7,1,501,998,998,0,8,7,1,3,0,0,0,0,4,0,0,0,0,0,4,6,,,
2015,3,18,1,616,616,2,2,9,2,10,6166,9998,1,99,99,1,616,998,998,99,999,10,290,325,740,0,8,7,3,50,0,9,0,0,999,2,999,0,0,0,4,6,,,
2015,3,19,1,471,482,2,2,9,1,3,4825,9998,1,30,99,1,482,998,998,99,16,2,290,471,998,0,8,7,1,0,0,0,0,0,0,0,0,0,0,0,4,6,,,
2015,3,27,1,678,678,9,2,9,1,4,6807,9998,1,99,99,1,678,998,998,99,6,3,2,200,670,3,4,5,2,0,0,0,0,0,0,0,0,0,0,0,9,6,,,
2015,3,28,1,471,471,2,2,9,1,2,4825,9998,1,15,0,1,482,998,998,99,8,1,471,998,998,0,8,7,1,0,0,0,0,0,0,99,0,0,0,0,4,5,,,
2015,3,30,1,500,500,4,2,9,11,2,5208,9998,1,2,0,1,520,998,998,99,1,1,500,998,998,0,8,1,1,0,0,0,0,0,1,0,0,0,1,0,9,6,,,
2015,4,2,1,501,501,2,2,9,8,2,5208,9998,1,99,99,1,520,998,998,99,252,1,501,998,998,0,8,7,3,104,0,0,0,2,0,148,4,0,6,9,5,6,,,
2015,4,4,1,439,439,4,2,9,1,99,9999,9999,9,5,0,9,999,999,999,99,3,3,360,220,439,0,8,5,1,2,0,0,0,1,0,0,0,0,0,0,4,6,,,
2015,4,7,1,200,200,4,2,9,11,2,3,9998,1,1,0,1,200,998,998,99,1,1,652,998,998,0,8,7,1,0,0,0,0,0,1,0,1,0,0,0,9,6,,,
2015,4,8,1,700,700,2,2,9,8,2,7012,9998,1,1,0,1,700,998,998,99,8,1,2,998,998,8,2,4,1,7,0,7,7,7,1,1,1,1,1,0,4,5,,,
2015,4,10,1,700,700,4,2,9,24,2,7010,9998,1,1,0,1,700,998,998,99,8,2,2,998,998,1,2,4,3,4,0,0,0,0,3,0,0,0,0,9,5,6,,,
2015,4,11,1,678,670,9,2,9,8,2,6807,9998,1,99,99,1,678,998,998,99,3,1,670,998,998,0,8,3,1,0,0,0,0,0,3,0,0,0,3,0,6,6,,,
2015,4,12,1,620,620,1,2,9,8,2,6213,9998,1,99,99,1,620,998,998,99,3,2,732,620,998,0,8,2,1,1,0,0,0,0,2,0,0,0,0,0,4,6,,,
2015,4,13,1,620,620,1,2,9,6,2,6213,9998,1,99,99,1,620,998,998,99,1,1,600,998,998,0,8,2,2,0,0,0,0,0,0,0,0,0,0,0,5,6,,,
2015,4,15,1,432,432,1,2,9,25,3,6160,9998,1,1,0,1,615,998,998,99,19,2,432,996,998,0,8,4,1,16,0,0,0,9,3,1,0,0,0,0,5,6,,,
2015,4,16,1,770,770,4,2,9,8,2,7729,9998,1,4,0,1,770,998,998,99,1,1,2,998,998,1,5,7,1,1,0,1,1,0,0,0,0,0,0,0,9,6,,,
2015,4,16,2,471,471,2,2,9,8,2,4758,9998,1,99,99,1,475,998,998,99,999,1,471,998,998,0,8,7,1,0,0,0,0,0,999,0,0,0,0,0,4,6,,,
2015,4,16,3,471,471,2,2,9,8,2,4758,9998,1,99,99,1,475,998,998,99,999,1,471,998,998,0,8,7,1,0,0,10,0,0,999,0,0,0,0,0,4,6,,,
2015,4,17,1,645,645,1,2,9,23,2,6498,9998,1,1,0,1,645,998,998,99,10,3,2,640,645,1,1,2,3,5,0,0,0,0,3,0,0,0,0,9,5,6,,,
2015,4,17,2,432,432,4,2,9,8,2,4325,9998,1,2,0,1,432,998,998,99,3,2,996,432,998,0,8,2,1,1,0,0,0,0,2,0,0,0,0,0,4,6,,,
2015,4,18,1,501,501,4,2,9,8,2,5208,9998,1,99,99,1,520,998,998,99,11,1,501,998,998,0,8,3,1,8,0,0,0,8,3,0,0,0,3,0,4,6,,,
2015,4,19,1,220,220,2,2,9,11,2,6156,9998,1,1,0,1,615,998,998,99,1,1,220,998,998,0,8,7,1,0,0,0,0,0,1,0,0,0,0,0,4,6,,,
2015,4,19,2,520,520,2,2,9,8,3,5208,9998,1,99,99,1,520,998,998,99,999,2,516,998,998,0,8,4,1,999,0,999,0,999,3,0,3,0,3,0,9,6,,,
2015,4,20,1,520,520,4,2,9,6,99,5208,9998,1,99,99,1,520,998,998,99,999,99,501,500,700,0,8,2,3,999,0,999,0,999,6,1,4,0,4,9,5,6,,,
2015,4,21,1,349,349,1,2,9,1,2,3442,9998,1,99,99,1,344,998,998,99,4,1,349,998,998,0,8,2,1,0,0,0,0,0,0,0,0,0,0,0,9,6,,,
2015,4,23,1,484,484,2,2,9,1,99,9999,9999,9,99,99,9,999,999,999,99,3,2,996,484,998,0,8,4,1,0,0,0,0,0,0,0,0,0,0,0,9,6,,,
2015,4,24,1,501,520,2,2,9,1,2,5208,9998,1,99,99,1,520,998,998,99,1,1,501,998,998,0,8,6,1,0,0,0,0,0,1,0,1,0,0,0,4,6,,,
2015,4,25,1,436,436,1,2,9,8,2,4758,9998,1,99,99,1,475,998,998,99,999,1,436,998,998,0,8,3,1,999,0,0,0,999,999,0,0,0,999,0,4,6,,,
2015,4,25,2,645,645,1,2,9,24,4,6498,9998,1,3,0,4,211,220,433,99,999,1,645,998,998,0,8,3,3,12,0,0,0,12,999,3,0,0,999,9,5,6,,,
2015,4,27,1,645,645,4,2,9,1,99,9999,9999,9,99,99,9,999,999,999,99,1,1,996,998,998,0,8,2,1,0,0,0,0,0,0,0,0,0,0,0,9,6,,,
2015,4,27,2,620,620,2,2,9,11,2,6213,9998,1,99,99,1,620,998,998,99,5,2,651,620,998,0,8,6,1,0,0,0,0,0,5,0,1,0,0,0,2,6,,,
2015,4,28,1,740,740,1,2,9,8,2,7400,9998,1,99,99,1,740,998,998,99,1,1,2,998,998,1,2,4,2,0,0,0,0,0,0,0,0,0,0,0,6,6,,,
2015,4,28,2,432,432,4,2,9,8,2,4324,9998,1,99,99,1,432,998,998,99,1,1,996,998,998,0,8,4,2,0,0,0,0,0,0,0,0,0,0,0,4,6,,,
2015,4,28,3,678,678,2,2,9,8,2,6807,9998,1,99,99,1,678,998,998,99,2,1,670,998,998,0,8,4,1,1,0,1,0,1,1,0,1,0,1,0,4,6,,,
2015,4,29,1,700,700,4,2,9,23,99,9999,9999,9,99,99,9,999,999,999,99,4,2,360,995,998,0,8,4,3,4,0,4,0,4,0,0,0,0,0,9,5,6,,,
2015,4,30,1,670,670,1,2,9,8,2,6807,9998,1,99,99,1,678,998,998,99,3,1,670,998,99,0,8,3,1,0,0,0,0,0,3,99,0,0,3,0,4,5,,,
2015,5,99,1,620,620,4,2,9,1,2,6213,9998,1,99,99,1,620,998,998,99,2,1,731,998,998,0,8,7,1,0,0,0,0,0,0,0,0,0,0,0,9,6,,,
2015,5,99,2,820,840,9,2,9,1,2,8419,9998,1,99,99,1,840,998,998,99,2,1,820,998,998,0,8,7,2,0,0,0,0,0,1,0,0,0,0,0,9,6,,,
2015,5,4,1,652,666,1,2,9,8,99,9999,9999,9,99,99,9,999,999,999,99,2,1,996,998,998,0,8,4,1,2,0,2,0,2,0,0,0,0,0,0,6,6,,,
2015,5,4,2,484,484,5,2,9,8,3,5007,9998,1,99,99,1,500,998,998,99,1,1,996,998,998,0,8,4,2,0,0,0,0,0,0,0,0,0,0,0,4,6,,,
2015,5,5,1,484,484,2,2,9,8,4,5007,9998,1,99,99,1,500,998,998,99,15,2,510,996,998,0,8,4,1,13,0,13,0,13,2,0,2,0,2,0,4,6,,,
2015,5,5,2,678,670,2,2,9,1,2,6807,9998,1,99,99,1,678,998,998,99,70,2,670,998,998,0,8,3,1,0,0,0,0,0,2,0,0,0,0,0,6,6,,,
2015,5,9,1,349,349,2,2,9,8,3,3442,9998,1,99,99,3,344,349,339,99,45,1,349,998,998,0,8,3,1,37,0,0,0,37,8,14,0,0,8,0,4,5,,,
2015,5,13,1,520,520,6,2,9,10,2,5208,9998,1,99,99,1,520,998,998,99,14,1,630,998,998,0,8,7,3,0,0,0,0,0,0,0,0,0,0,0,9,6,,,
2015,5,13,2,700,700,2,2,9,8,6,7010,9998,1,99,99,1,700,998,998,99,21,6,20,2,750,1,5,7,3,7,0,0,0,1,14,3,9,1,0,0,5,5,,,
2015,5,14,1,840,840,2,2,9,21,2,8419,9998,1,25,99,2,840,820,998,99,8,1,840,998,998,0,8,3,1,7,3,0,0,0,7,1,3,0,1,0,4,1,,,
2015,5,17,1,700,700,4,2,9,24,3,7010,9998,1,1,0,1,700,998,998,99,22,3,200,996,700,0,8,2,3,18,0,0,0,0,3,1,0,0,1,9,5,6,,,
2015,5,19,1,626,626,1,2,9,8,99,9999,9999,9,99,99,9,999,999,999,99,12,2,996,626,998,0,8,2,1,8,0,0,0,0,4,0,0,0,0,0,6,6,,,
2015,5,20,1,516,516,3,2,9,8,99,9999,9999,9,99,99,9,999,999,999,99,1,1,996,998,998,0,8,2,2,0,0,0,0,0,0,0,0,0,0,0,4,6,,,
2015,5,21,1,501,501,2,2,9,8,2,5208,9998,1,99,99,1,520,998,998,99,1,1,501,998,998,0,8,7,2,0,0,0,0,0,0,0,0,0,0,0,9,5,,,
2015,5,25,1,432,432,4,2,9,8,99,9999,9999,9,99,99,9,999,999,999,99,2,1,996,998,998,0,8,4,1,1,0,1,0,1,14,0,1,0,1,0,4,6,,,
2015,5,26,1,501,501,4,2,9,8,2,5208,9998,1,99,99,1,520,998,998,99,5,1,501,998,998,0,8,4,3,5,0,0,0,5,0,2,0,0,0,2,4,5,,,
2015,5,26,2,501,501,1,2,9,8,2,5208,9998,1,99,99,1,520,998,998,99,4,1,501,998,998,0,8,7,3,1,0,0,0,0,0,0,0,0,0,1,4,6,,,
2015,5,29,1,678,678,9,2,9,1,3,6807,9998,1,99,99,1,678,998,998,99,5,2,2,830,998,4,5,7,1,0,0,0,0,0,0,0,0,0,0,0,9,6,,,
2015,5,30,1,678,670,9,2,9,7,99,9999,9999,9,99,99,9,999,999,999,99,8,1,670,998,998,0,8,7,1,7,0,0,0,0,1,0,0,0,1,0,6,6,,,
2015,6,2,1,700,700,1,2,9,8,99,9999,9999,9,99,99,9,999,999,999,99,9,2,700,316,998,0,8,7,1,0,0,0,0,0,9,0,0,0,0,0,4,6,,,
2015,6,3,1,620,620,9,2,9,1,3,6213,9998,1,99,99,1,620,998,998,99,88,2,531,651,998,0,8,7,1,0,0,0,0,0,0,0,0,0,0,0,9,6,,,
2015,6,5,1,625,625,4,2,9,8,99,9999,9999,9,99,99,9,999,999,999,99,14,2,531,625,998,0,8,7,1,6,0,6,0,0,0,0,0,0,0,0,4,6,,,
2015,6,12,1,620,620,3,2,9,2,2,6200,9998,1,99,99,1,620,998,998,99,10,2,616,620,998,0,8,2,3,0,0,0,0,0,0,0,0,0,0,0,4,6,,,
2015,6,14,1,645,645,1,2,9,25,5,6498,9998,1,4,0,5,200,255,690,99,45,1,645,998,998,0,8,3,3,29,0,0,0,0,16,4,0,0,16,9,5,6,,,
2015,6,14,2,645,645,9,2,9,25,2,6498,9998,1,1,0,2,368,645,998,99,999,1,645,998,998,0,8,3,3,999,0,0,0,999,999,1,0,0,999,9,5,6,,,
2015,6,14,3,645,645,9,2,9,25,2,6498,9998,1,1,0,2,368,645,998,99,999,1,645,998,998,0,8,3,3,999,0,0,0,999,999,1,0,0,999,9,5,6,,,
2015,6,14,4,645,645,9,2,9,25,2,6498,9998,1,1,0,2,377,645,998,99,999,1,645,998,998,0,8,3,3,999,0,0,0,999,999,1,0,0,999,9,5,6,,,
2015,6,14,5,501,501,1,2,9,8,99,5208,9998,1,99,99,1,520,997,997,99,8,1,501,998,998,0,8,3,1,6,0,0,0,6,2,11,0,0,2,0,4,5,,,
2015,6,15,1,483,483,3,2,9,25,2,4758,9998,1,4,0,1,475,998,998,99,999,1,483,998,998,0,8,3,3,999,0,0,0,999,38,4,0,0,999,9,5,6,,,
2015,6,18,1,165,165,3,2,9,6,99,9999,9999,9,99,99,99,999,999,999,99,1,1,666,998,998,0,8,2,2,0,0,0,0,0,0,0,0,0,0,0,5,5,,,
2015,6,20,1,670,670,2,2,9,8,2,6807,9998,1,99,99,1,678,998,998,99,6,1,670,998,998,0,8,3,1,5,0,0,0,5,1,0,0,0,1,0,4,6,,,
2015,6,22,1,700,700,8,2,9,1,2,7012,9998,1,99,99,1,700,998,998,99,1,1,210,998,998,0,8,7,1,0,0,0,0,0,0,0,0,0,0,0,4,6,,,
2015,6,24,1,520,520,4,2,9,25,2,5208,9998,1,1,0,1,520,998,998,99,999,2,699,520,998,0,8,2,3,999,0,0,0,0,9,1,0,0,0,9,5,6,,,
2015,6,26,1,520,520,1,2,9,24,2,5208,9998,1,99,99,1,520,998,998,99,999,2,516,996,998,0,8,4,3,999,0,0,0,999,30,25,999,0,999,9,5,5,,,
2015,6,26,2,690,690,2,2,9,25,2,6498,9998,1,1,0,1,670,998,998,99,254,1,690,998,998,0,8,7,3,227,0,0,0,0,27,1,0,0,0,9,5,6,,,
2015,6,26,3,220,220,1,2,9,12,2,3,9998,1,1,0,1,220,998,998,99,2,2,2,220,998,1,4,5,3,2,0,0,0,0,0,0,0,0,0,9,7,6,,,
2015,6,26,4,616,616,2,2,9,8,8,3,9998,1,1,0,1,616,998,998,99,78,8,200,211,255,0,8,7,1,39,0,38,0,0,39,1,999,0,0,0,4,5,,,
2015,6,26,5,666,666,1,2,9,8,2,6670,9998,1,1,0,1,667,998,998,99,1,1,666,998,998,0,8,3,1,0,0,0,0,0,0,1,0,0,0,0,4,5,,,
2015,6,30,1,700,700,4,2,9,24,2,7010,9998,1,1,0,1,700,998,998,99,23,2,996,700,998,0,8,4,3,22,0,2,0,2,1,1,0,0,0,9,5,6,,,
2015,7,2,1,432,432,4,2,9,8,99,9999,9999,9,99,99,9,999,999,999,99,11,2,439,996,998,0,8,4,3,5,0,5,0,5,6,0,6,0,6,2,5,6,,,
2015,7,5,1,626,626,1,2,9,8,99,9999,9999,9,99,99,9,999,999,999,99,24,2,996,626,998,0,8,7,1,11,0,0,0,0,13,0,0,0,0,0,4,6,,,
2015,7,7,1,501,501,2,2,9,8,2,5208,9998,1,99,99,1,520,998,998,99,25,1,501,998,998,0,8,7,1,11,0,0,0,0,14,0,0,0,0,0,4,6,,,
2015,7,7,2,700,700,4,2,9,24,2,7010,9998,1,1,0,1,700,998,998,99,2,2,995,700,998,0,8,4,3,2,0,1,0,1,0,1,0,0,0,2,5,6,,,
2015,7,11,1,800,800,2,2,9,6,2,8005,9998,1,99,99,1,800,998,998,99,8,2,812,800,998,0,8,7,1,8,0,3,0,0,0,0,0,0,0,0,5,6,,,
2015,7,11,2,483,483,2,2,9,25,2,4758,9998,1,1,0,1,475,998,998,99,88,1,483,998,998,0,8,7,1,74,0,0,0,0,14,1,0,0,0,0,5,6,,,
2015,7,11,3,651,651,3,2,9,6,2,6498,9998,1,99,99,1,651,998,998,99,5,2,325,651,998,0,8,2,3,4,0,0,0,1,1,0,0,0,0,3,5,6,,,
2015,7,13,1,471,471,3,2,9,6,3,4758,9998,1,99,99,1,475,998,998,99,14,2,471,483,998,0,8,7,3,0,0,0,0,0,14,0,3,0,3,9,5,6,,,
2015,7,19,1,620,620,9,2,9,1,99,9999,9999,9,99,99,9,999,999,999,99,4,1,325,998,998,0,8,5,1,0,0,0,0,0,0,0,0,0,0,0,4,6,,,
2015,7,19,2,471,471,2,2,9,8,2,4758,9998,1,80,0,1,475,998,998,99,23,1,471,998,998,0,8,7,1,0,0,0,0,0,23,0,0,0,0,0,4,6,,,
2015,7,20,1,640,640,3,2,9,25,99,6498,9998,1,1,0,1,999,998,998,99,999,1,640,998,998,0,8,7,3,999,0,0,0,0,32,1,0,0,0,9,5,6,,,
2015,7,21,1,652,652,4,2,9,1,99,9999,9999,9,99,99,9,999,999,999,99,3,1,230,998,998,0,8,6,1,0,0,0,0,0,0,0,0,0,0,0,9,6,,,
2015,7,22,1,471,471,2,2,9,25,2,4758,9998,1,2,1,1,475,998,998,99,74,1,471,998,998,0,8,7,3,50,0,0,0,0,24,2,0,0,0,9,5,6,,,
2015,7,22,2,651,651,4,2,9,1,2,6498,9998,1,99,99,1,651,998,998,99,1,1,346,998,998,0,8,5,1,0,0,0,0,0,1,0,0,0,0,0,9,6,,,
