year,month,dat,incident_code,Loc_start,loc_end,scene_incident,evidence_state_sponsor,type_state_sponsor,type_incident,total_nationalities,first_group_initiate,second_group_initiate,number_groups_involved,number_terrorists,number_female_terrorists,number_nationalities,first_nationality_terrorists,second_nationality_terrorists,third_nationality_terrorists,recidivists_present,number_victims,num_nationalities_victims,first_nationality_victim,second_nationality_victim,third_nationality_victim,num_us_victims,type_us_victims,type_imm_victims,nature_victim,wounded,terr_wounded,foreign_wounded,us_wounded,gov_wounded,killed,terr_killed,foreign_killed,us_killed,gov_killed,damage,weapon,logistical_success,,Greatest Number of Individuals Wounded,Greatest Number of Individuals Killed
2003,2,99,2,615,615,2,2,9,1,6,6149,9998,1,99,99,1,615,998,998,99,32,5,255,305,225,0,8,7,1,0,0,0,0,0,9,9,0,0,0,0,9,6,,,
2003,2,7,1,100,100,2,2,9,6,3,1002,9998,1,99,99,1,100,998,998,99,193,3,2,200,100,1,1,7,3,160,0,0,0,0,33,0,0,0,0,9,5,6,,,
2003,2,13,1,101,200,5,2,9,19,99,3,9998,1,1,1,1,101,998,998,99,999,99,101,200,999,0,8,7,3,0,0,0,0,0,0,0,0,0,0,0,5,5,,,
2003,2,13,2,100,100,2,2,9,1,2,1006,9998,1,99,99,1,100,998,998,99,5,2,2,100,998,4,3,2,1,0,0,0,0,0,2,0,1,1,2,0,9,6,,,
2003,2,20,1,670,670,4,2,9,11,2,6670,9998,1,1,0,1,670,998,998,99,1,1,200,998,998,0,8,5,1,0,0,0,0,0,1,0,1,0,0,0,9,6,,,
2003,2,99,3,670,670,4,2,9,8,99,6670,9998,9,99,99,9,999,999,999,99,1,1,200,998,998,0,8,5,1,1,0,1,0,0,0,0,0,0,0,0,9,6,,,
2003,2,24,1,690,690,4,2,9,17,2,6904,9998,1,3,0,1,690,998,998,99,1,1,2,998,998,1,2,4,2,0,0,0,0,0,0,0,0,0,0,0,9,1,,,
2003,2,25,1,101,101,3,2,9,6,99,9999,9999,9,99,99,9,999,999,999,99,4,2,230,100,101,0,8,2,3,4,0,0,0,0,0,0,0,0,0,9,5,6,,,
2003,2,28,1,770,770,3,2,9,8,2,7700,9998,1,99,99,1,770,998,998,99,8,2,2,770,998,1,1,2,1,6,0,0,0,5,2,0,0,0,2,0,3,5,,,
2003,3,4,1,840,840,9,2,9,6,2,8416,9998,1,1,0,1,840,998,998,99,170,2,2,840,998,4,5,7,3,150,0,3,3,0,21,1,1,1,0,9,5,6,,,
2003,3,5,1,666,666,4,2,9,25,3,6658,9998,1,1,0,1,667,998,998,99,55,2,2,666,998,1,5,7,3,40,0,0,0,0,16,1,1,1,0,9,5,6,,,
2003,3,18,1,678,678,1,2,9,8,3,6781,998,1,1,0,1,678,998,998,99,4,3,2,20,678,1,4,5,1,1,0,1,0,0,4,1,2,1,0,0,9,6,,,
2003,3,18,2,220,220,9,2,9,17,99,3657,9998,1,2,99,9,368,999,999,99,1,1,365,998,998,0,8,9,2,0,0,0,0,0,0,0,0,0,0,0,7,1,,,
2003,3,19,1,40,2,5,2,9,9,2,3,9998,1,6,0,1,40,998,998,99,31,1,40,998,998,0,8,7,3,0,0,0,0,0,0,0,0,0,0,0,2,6,,,
2003,3,20,1,820,820,3,2,9,6,99,8500,9998,1,99,99,1,850,998,998,99,999,99,2,830,999,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,5,1,,,
2003,3,21,1,780,780,6,2,9,8,2,7801,9998,1,99,99,1,780,998,998,99,17,1,710,998,998,0,8,7,3,0,0,0,0,0,17,0,17,0,0,9,9,6,,,
2003,3,26,1,678,678,1,2,9,17,4,6448,9998,1,99,99,1,645,998,998,99,2,2,2,200,998,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,5,1,,,
2003,3,26,2,663,663,9,2,9,17,99,6448,9998,1,99,99,1,645,998,998,99,999,99,997,999,999,0,8,7,2,0,0,0,0,0,0,0,0,0,0,0,5,1,,,
2003,3,26,6,700,700,4,2,9,11,2,7010,9998,1,1,0,1,700,998,998,99,1,1,92,998,998,0,8,7,1,0,0,0,0,0,1,0,1,0,0,0,4,6,,,
2003,3,27,1,775,775,3,2,9,99,99,9999,9999,9,99,99,9,999,999,999,99,4,2,2,775,998,1,1,2,3,3,0,0,0,0,1,0,0,0,0,9,5,6,,,
2003,3,27,2,700,700,4,2,9,11,3,7010,9998,1,99,99,1,700,998,998,99,1,2,92,225,998,0,8,7,1,0,0,0,0,0,1,0,1,0,0,0,9,6,,,
2003,3,28,1,640,350,5,2,9,9,2,2,9998,1,1,0,1,640,998,998,99,203,1,640,998,998,0,8,7,3,0,0,0,0,0,0,0,0,0,0,0,1,6,,,
2003,3,31,1,40,2,5,2,9,9,2,2,9998,1,1,0,1,40,998,998,99,32,1,40,998,998,0,8,7,3,0,0,0,0,0,0,0,0,0,0,0,1,6,,,
2003,4,99,1,740,740,1,2,9,8,2,7410,9998,1,99,99,1,740,998,998,99,1,1,2,998,998,1,2,4,2,0,0,0,0,0,0,0,0,0,0,9,6,6,,,
2003,4,99,2,940,940,9,2,9,1,99,9400,9998,1,99,99,1,940,998,998,99,1,1,999,998,998,999,9,7,1,0,0,0,0,0,999,0,999,999,0,0,9,6,,,
2003,4,99,3,940,940,9,2,9,1,99,9400,9998,1,99,99,1,940,998,998,99,6,99,999,999,999,999,9,7,1,0,0,0,0,0,6,0,999,999,0,0,9,6,,,
2003,4,2,1,40,40,6,2,9,10,3,2,9998,1,99,99,1,40,998,998,99,50,2,220,40,998,0,8,7,3,0,0,0,0,0,0,0,0,0,0,0,3,5,,,
2003,4,2,2,840,840,2,2,9,6,2,8500,8416,2,99,99,2,850,840,998,99,71,1,840,998,998,0,8,7,3,55,0,0,0,0,16,0,0,0,0,1,5,6,,,
2003,4,5,1,660,660,2,2,9,6,2,6670,9998,1,99,99,1,660,998,998,99,6,2,2,660,998,1,5,7,3,6,0,0,0,0,0,0,0,0,0,9,5,6,,,
2003,4,11,1,700,700,4,2,9,11,99,9999,9999,9,99,99,9,999,999,999,99,1,1,997,998,998,0,8,7,1,0,0,0,0,0,1,0,1,0,0,0,9,6,,,
2003,4,12,1,700,700,2,2,9,8,99,9999,9999,9,99,99,9,999,999,999,99,1,1,325,998,998,0,8,4,1,0,0,0,0,0,0,0,0,0,0,0,5,4,,,
2003,4,12,2,345,345,2,2,9,6,2,3398,9998,1,99,99,1,339,998,998,99,2,1,345,998,998,0,8,7,3,0,0,0,0,0,2,0,0,0,0,9,5,6,,,
2003,4,13,1,700,700,1,2,9,23,4,7010,9998,1,4,0,3,700,770,678,99,2,2,2,700,998,1,2,4,3,1,0,0,0,0,4,4,0,0,0,9,5,4,,,
2003,4,15,1,640,640,2,2,9,6,99,9999,9999,9,99,99,9,999,999,999,99,2,2,2,640,998,1,4,7,2,0,0,0,0,0,0,0,0,0,0,1,5,6,,,
2003,4,25,1,255,255,4,2,9,10,2,3,9998,1,1,0,1,660,998,998,99,16,1,255,998,998,0,8,7,3,0,0,0,0,0,0,0,0,0,0,0,1,5,,,
2003,4,26,1,750,750,3,2,9,23,2,7712,7714,2,3,0,1,770,998,998,99,5,1,750,998,998,0,8,2,3,3,0,0,0,3,5,3,0,0,2,9,5,5,,,
2003,4,26,2,850,850,2,2,9,6,99,9999,9999,9,99,99,9,999,999,999,99,2,2,2,850,998,1,1,7,2,0,0,0,0,0,0,0,0,0,0,9,5,6,,,
2003,4,29,1,666,666,2,2,9,25,4,6628,6658,2,2,0,2,200,667,998,99,38,3,2,220,666,1,5,7,3,35,0,2,1,0,4,1,0,0,0,9,5,6,,,
2003,4,29,2,770,770,3,2,9,17,3,6706,9998,1,6,99,2,678,770,998,99,1,1,2,998,998,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,5,1,,,
2003,5,1,1,663,663,8,2,9,6,2,3,9998,1,1,0,1,740,998,998,99,4,1,663,998,998,0,8,7,3,3,0,0,0,0,1,0,0,0,0,9,5,6,,,
2003,5,1,2,645,645,1,2,9,8,2,6448,9998,1,99,99,1,645,998,998,99,7,1,2,998,998,7,2,4,1,7,0,7,7,7,0,0,0,0,0,0,5,6,,,
2003,5,1,3,670,670,9,2,9,8,99,9999,9998,1,1,0,1,999,998,998,99,1,1,2,998,998,1,5,7,1,1,0,1,1,0,0,0,0,0,0,0,9,6,,,
2003,5,12,1,670,670,1,2,9,23,99,6706,9998,1,5,0,1,670,998,998,99,999,99,2,200,640,999,4,5,3,999,0,999,999,999,999,2,999,999,999,4,5,6,,,
2003,5,12,2,670,670,1,2,9,23,99,6706,9998,1,5,0,1,670,998,998,99,999,99,2,200,640,999,4,5,3,999,0,999,999,999,999,2,999,999,999,4,5,6,,,
2003,5,12,3,670,670,1,2,9,25,2,6706,9998,1,5,0,1,670,998,998,99,999,2,2,670,998,999,4,5,2,0,0,0,0,0,5,5,0,0,0,9,5,6,,,
2003,5,13,1,670,670,3,2,9,6,99,9999,9999,9,99,99,9,999,999,999,99,2,2,2,670,998,1,4,5,2,0,0,0,0,0,0,0,0,0,0,9,5,6,,,
2003,5,15,1,770,770,3,2,9,6,2,7715,9998,1,2,0,1,770,998,998,99,2,2,2,770,998,1,4,5,2,0,0,0,0,0,0,0,0,0,0,9,5,6,,,
2003,5,15,2,770,770,3,2,9,6,2,7715,9998,1,2,0,1,770,998,998,99,2,2,2,770,998,1,4,5,2,0,0,0,0,0,0,0,0,0,0,9,5,6,,,
2003,5,15,3,770,770,3,2,9,6,2,7715,9998,1,2,0,1,770,998,998,99,2,2,2,770,998,1,4,5,2,0,0,0,0,0,0,0,0,0,0,9,5,6,,,
2003,5,15,4,770,770,3,2,9,6,2,7715,9998,1,2,0,1,770,998,998,99,2,2,2,770,998,1,4,5,2,0,0,0,0,0,0,0,0,0,0,9,5,6,,,
2003,5,15,5,770,770,3,2,9,6,2,7715,9998,1,2,0,1,770,998,998,99,2,2,2,770,998,1,4,5,2,0,0,0,0,0,0,0,0,0,0,9,5,6,,,
2003,5,15,6,770,770,3,2,9,6,2,7715,9998,1,2,0,1,770,998,998,99,2,2,2,770,998,1,4,5,2,0,0,0,0,0,0,0,0,0,0,9,5,6,,,
2003,5,15,7,770,770,3,2,9,6,2,7715,9998,1,2,0,1,770,998,998,99,2,2,2,770,998,1,4,5,2,0,0,0,0,0,0,0,0,0,0,9,5,6,,,
2003,5,15,8,770,770,3,2,9,6,2,7715,9998,1,2,0,1,770,998,998,99,2,2,2,770,998,1,4,5,2,0,0,0,0,0,0,0,0,0,0,9,5,6,,,
2003,5,15,9,770,770,3,2,9,6,2,7715,9998,1,2,0,1,770,998,998,99,2,2,2,770,998,1,4,5,2,0,0,0,0,0,0,0,0,0,0,9,5,6,,,
2003,5,15,10,770,770,3,2,9,6,2,7715,9998,1,2,0,1,770,998,998,99,2,2,2,770,998,1,4,5,2,0,0,0,0,0,0,0,0,0,0,9,5,6,,,
2003,5,15,11,770,770,3,2,9,6,2,7715,9998,1,2,0,1,770,998,998,99,2,2,2,770,998,1,4,5,2,0,0,0,0,0,0,0,0,0,0,9,5,6,,,
2003,5,15,12,770,770,3,2,9,6,2,7715,9998,1,2,0,1,770,998,998,99,2,2,2,770,998,1,4,5,2,0,0,0,0,0,0,0,0,0,0,9,5,6,,,
2003,5,15,13,770,770,3,2,9,6,2,7715,9998,1,2,0,1,770,998,998,99,2,2,2,770,998,1,4,5,2,0,0,0,0,0,0,0,0,0,0,9,5,6,,,
2003,5,15,14,770,770,3,2,9,6,2,7715,9998,1,2,0,1,770,998,998,99,2,2,2,770,998,1,4,5,2,0,0,0,0,0,0,0,0,0,0,9,5,6,,,
2003,5,15,15,770,770,3,2,9,6,2,7715,9998,1,2,0,1,770,998,998,99,2,2,2,770,998,1,4,5,2,0,0,0,0,0,0,0,0,0,0,9,5,6,,,
2003,5,15,16,770,770,3,2,9,6,2,7715,9998,1,2,0,1,770,998,998,99,2,2,2,770,998,1,4,5,2,0,0,0,0,0,0,0,0,0,0,9,5,6,,,
2003,5,15,17,770,770,3,2,9,6,2,7715,9998,1,2,0,1,770,998,998,99,2,2,2,770,998,1,4,5,2,0,0,0,0,0,0,0,0,0,0,9,5,6,,,
2003,5,15,18,770,770,3,2,9,6,2,7715,9998,1,2,0,1,770,998,998,99,2,2,2,770,998,1,4,5,2,0,0,0,0,0,0,0,0,0,0,9,5,6,,,
2003,5,15,19,660,660,3,2,9,17,4,6670,9998,1,9,0,2,667,660,998,99,3,3,2,660,652,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,9,1,,,
2003,5,16,1,600,600,2,2,9,25,99,6004,9998,1,99,99,1,600,663,999,99,999,99,220,235,325,0,8,7,3,999,0,999,999,999,999,99,999,0,999,9,5,6,,,
2003,5,16,2,600,600,3,2,9,25,99,6004,9998,1,99,99,1,600,663,999,99,999,99,660,999,999,0,8,7,3,999,0,999,999,999,999,99,999,0,999,9,5,6,,,
2003,5,16,3,600,600,2,2,9,25,99,6004,9998,1,2,0,9,600,663,999,99,999,99,660,999,999,0,8,7,3,999,0,999,999,999,8,1,999,0,999,9,5,6,,,
2003,5,16,4,600,600,2,2,9,25,99,6004,9998,1,99,99,9,600,663,999,99,999,99,660,999,999,0,8,7,3,999,0,999,999,999,999,99,999,0,999,9,5,6,,,
2003,5,16,5,600,600,3,2,9,25,99,6004,9998,1,3,0,9,600,663,999,99,2,2,211,660,998,0,8,7,3,1,0,0,0,0,6,3,0,0,0,9,5,6,,,
2003,5,16,3,800,800,3,2,9,17,7,8500,9998,1,4,0,2,830,850,998,99,5,5,2,997,997,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,5,1,,,
2003,5,19,1,670,670,5,2,9,17,2,6706,9998,1,2,0,1,600,998,998,99,1,1,670,998,998,0,8,7,3,0,0,0,0,0,0,0,0,0,0,0,5,1,,,
2003,6,99,1,940,940,9,2,9,1,2,9400,9998,1,99,99,1,940,998,998,99,7,1,997,998,998,0,8,7,1,0,0,0,0,0,0,0,0,0,0,0,9,6,,,
2003,6,1,1,220,220,9,2,9,17,3,6670,9998,1,1,0,1,600,998,998,99,1,1,585,998,998,0,8,7,3,0,0,0,0,0,0,0,0,0,0,0,9,2,,,
2003,6,4,1,211,211,3,2,9,13,2,6670,9998,1,1,0,1,645,998,998,99,1,1,211,998,998,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,7,6,,,
2003,6,4,2,211,211,3,2,9,13,3,6670,9998,1,1,0,1,645,998,998,99,1,1,2,998,998,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,7,6,,,
2003,6,4,3,211,211,3,2,9,13,3,6670,9998,1,1,0,1,645,998,998,99,1,1,200,998,998,0,8,2,1,0,0,0,0,0,0,0,0,0,0,0,7,6,,,
2003,6,4,4,211,211,3,2,9,13,2,6670,9998,1,1,0,1,645,998,998,99,1,1,211,998,998,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,7,6,,,
2003,6,4,5,211,211,3,2,9,13,2,6670,9998,1,1,0,1,645,998,998,99,1,1,211,998,998,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,7,6,,,
2003,6,4,6,211,211,3,2,9,13,2,6670,9998,1,1,0,1,645,998,998,99,1,1,211,998,998,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,7,6,,,
2003,6,4,7,211,211,3,2,9,13,2,6670,9998,1,1,0,1,645,998,998,99,1,1,211,998,998,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,7,6,,,
2003,6,4,8,211,211,3,2,9,13,2,6670,9998,1,1,0,1,645,998,998,99,1,1,211,998,998,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,7,6,,,
2003,6,4,9,211,211,3,2,9,13,2,6670,9998,1,1,0,1,645,998,998,99,1,1,211,998,998,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,7,6,,,
2003,6,4,10,211,211,3,2,9,13,2,6670,9998,1,1,0,1,645,998,998,99,1,1,211,998,998,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,7,6,,,
2003,6,5,1,371,371,2,2,9,1,99,9999,9999,9,99,99,9,999,999,999,99,3,3,255,385,996,0,8,4,1,0,0,0,0,0,0,0,0,0,0,0,9,6,,,
2003,6,7,1,700,700,4,2,9,23,2,7010,6706,1,1,0,1,700,998,998,99,35,1,255,998,998,0,8,4,3,31,0,31,0,31,4,0,4,0,4,9,5,6,,,
2003,6,10,1,135,135,1,2,9,1,2,1356,9998,1,99,99,1,135,998,998,99,71,1,160,998,998,0,8,5,1,0,0,0,0,0,0,0,0,0,0,0,9,5,,,
2003,6,11,1,666,666,4,2,9,25,3,6658,9998,1,1,0,1,667,998,998,99,86,2,2,666,998,1,5,7,3,70,0,0,0,0,17,1,1,1,0,9,5,6,,,
2003,6,11,2,640,640,3,2,9,8,2,3,9998,1,1,0,1,640,998,998,99,1,1,2,998,998,1,1,2,2,0,0,0,0,0,0,0,0,0,0,1,5,6,,,
2003,6,22,1,200,200,1,2,9,8,99,9999,9999,9,2,0,9,999,999,999,99,1,1,670,998,998,0,8,6,1,1,0,1,0,0,0,0,0,0,0,0,2,6,,,
2003,7,4,1,365,365,9,2,9,1,99,9999,9999,9,3,0,9,999,999,999,99,1,2,368,220,998,0,8,6,1,0,0,0,0,0,0,0,0,0,0,0,9,6,,,
2003,7,22,1,230,230,2,2,9,6,99,2301,9998,1,99,99,1,230,998,998,99,8,99,210,255,230,0,8,7,3,8,0,7,0,0,0,0,0,0,0,9,5,6,,,
2003,8,2,1,660,660,4,2,9,6,99,9999,9999,9,99,99,9,999,999,999,99,2,99,630,999,998,0,8,8,1,0,0,0,0,0,2,0,999,0,0,0,5,6,,,
2003,8,3,1,345,345,4,2,9,8,99,9999,9999,9,99,99,9,999,999,999,99,2,3,750,200,996,0,8,4,3,0,0,0,0,0,1,0,1,0,1,1,4,6,,,
2003,8,5,1,850,850,2,2,9,23,3,8500,9998,1,1,0,1,850,998,998,99,165,3,2,900,850,2,5,7,3,149,0,3,2,0,16,0,0,0,0,4,5,6,,,
2003,8,7,1,645,645,3,2,9,23,99,9999,9999,9,99,99,9,999,999,999,99,61,3,660,645,996,0,8,2,3,50,0,0,0,0,11,0,0,0,0,9,5,6,,,
2003,8,19,1,666,666,4,2,9,25,3,6658,6306,2,1,0,1,667,998,998,99,121,2,2,666,998,6,5,7,3,100,0,1,1,0,22,1,5,5,0,9,5,6,,,
2003,8,19,2,645,643,3,2,9,24,99,9999,9998,1,1,0,1,999,998,998,99,183,99,145,20,2,999,1,2,3,160,0,999,999,999,24,1,999,999,19,9,5,6,,,
2003,8,20,1,645,645,3,2,9,18,99,9999,9999,1,99,99,1,999,999,999,99,1,1,200,998,998,0,8,2,2,0,0,0,0,0,0,0,0,0,0,0,1,6,,,
2003,8,25,1,100,100,5,2,9,8,2,1000,9998,1,99,99,1,100,998,998,99,1,1,2,998,998,1,3,2,3,1,0,1,1,0,0,0,0,0,0,9,4,6,,,
2003,8,29,1,645,645,2,2,9,24,99,9999,9999,9,99,99,9,999,999,999,99,325,3,75,630,645,0,8,7,3,200,0,999,0,0,125,0,999,0,0,9,5,6,,,
2003,9,3,1,630,630,3,2,9,20,99,9999,9999,9,99,99,9,999,999,999,99,1,1,200,998,998,0,8,2,2,0,0,0,0,0,0,0,0,0,0,1,4,6,,,
2003,9,8,1,700,700,2,2,9,11,2,7010,9998,1,9,99,1,700,998,998,99,5,2,390,700,998,0,8,7,1,1,0,0,0,0,4,0,0,0,0,0,9,6,,,
2003,9,9,1,645,645,3,2,9,23,99,9999,9999,9,99,99,9,999,999,999,99,48,2,2,645,998,6,2,4,1,47,0,6,6,6,1,0,0,0,0,0,5,6,,,
2003,9,9,2,666,666,2,2,9,25,3,6658,9998,1,1,0,1,667,998,998,99,37,2,2,666,998,1,5,7,1,30,0,0,0,0,8,1,1,1,0,0,5,6,,,
2003,9,12,1,100,100,2,2,9,1,5,1002,9998,1,99,99,1,100,998,998,99,8,4,666,200,255,0,8,7,1,0,0,0,0,0,0,0,0,0,0,0,4,6,,,
2003,9,22,1,645,645,3,2,9,24,2,9999,9998,1,1,0,1,999,998,998,99,20,2,996,645,998,0,8,2,3,19,0,0,0,0,2,1,0,0,0,9,5,6,,,
2003,9,25,1,645,645,2,2,9,6,99,9999,9999,9,99,99,9,999,999,999,99,3,4,520,20,2,1,4,6,1,2,0,1,0,0,1,0,1,0,0,0,5,6,,,
2003,10,9,1,645,645,1,2,9,11,99,9999,9999,9,3,0,9,999,999,999,99,1,1,230,998,998,0,8,4,1,0,0,0,0,0,1,0,1,0,1,0,3,6,,,
2003,10,12,1,645,645,2,2,9,24,99,9999,9998,9,1,0,1,999,998,998,99,47,2,2,645,998,3,4,1,3,40,0,3,3,1,8,1,0,0,0,9,5,6,,,
2003,10,14,1,645,645,3,2,9,24,99,9999,9998,1,1,0,1,999,998,998,99,5,2,640,645,998,0,8,2,3,5,0,2,0,5,1,1,0,0,0,9,5,6,,,
2003,10,15,1,667,667,4,2,9,6,2,6670,9998,1,99,99,1,667,998,998,99,4,1,2,998,998,4,5,2,3,1,0,1,1,0,3,0,3,3,0,2,5,6,,,
2003,10,20,1,520,520,1,2,9,11,99,9999,9999,9,99,99,9,999,999,999,99,2,2,200,305,998,0,8,7,1,0,0,0,0,0,2,0,2,0,0,0,9,6,,,
2003,10,25,1,645,645,2,2,9,8,99,9999,9999,9,99,99,9,999,999,999,99,18,2,2,645,998,999,2,4,3,17,0,999,999,999,1,0,0,0,0,9,6,6,,,
2003,10,27,1,645,645,3,2,9,23,3,9999,9998,1,99,99,1,999,998,998,99,999,2,996,645,998,0,8,1,3,999,0,999,0,0,12,0,999,0,0,9,5,6,,,
2003,10,27,2,645,645,3,2,9,23,3,9999,9998,1,99,99,1,999,998,998,99,999,2,2,645,998,9,2,4,3,999,0,8,8,999,999,0,1,1,999,9,5,6,,,
2003,10,27,3,645,645,3,2,9,23,2,9999,9998,1,99,99,1,999,998,998,99,999,1,645,998,998,0,8,3,3,999,0,0,0,999,999,0,0,0,999,9,5,6,,,
2003,10,27,4,645,648,3,2,9,23,2,9999,9998,1,99,99,1,999,998,998,99,999,1,645,998,998,0,8,3,3,999,0,0,0,999,999,0,0,0,999,9,5,6,,,
2003,10,30,1,700,700,2,2,9,1,3,7010,9998,1,99,99,1,700,998,998,99,2,3,640,645,2,1,4,5,1,0,0,0,0,0,0,0,0,0,0,0,9,6,,,
2003,11,99,1,374,374,1,2,9,17,99,9999,9999,9,3,0,9,999,999,999,99,1,1,2,998,998,1,2,4,2,0,0,0,0,0,0,0,0,0,0,0,5,1,,,
2003,11,2,1,645,645,2,2,9,6,99,9999,9999,9,99,99,9,999,999,999,99,3,1,2,998,998,3,4,5,1,1,0,1,1,0,0,0,0,0,0,0,5,6,,,
2003,11,8,1,670,670,1,2,9,23,2,6706,9998,1,99,99,1,670,998,998,99,149,2,2,670,998,4,5,7,3,132,0,4,4,0,17,0,0,0,0,9,5,6,,,
2003,11,10,1,516,516,3,2,9,3,3,5160,9998,1,99,99,1,516,998,998,99,5,3,2,710,516,1,1,2,3,0,0,0,0,0,5,0,0,0,0,9,6,6,,,
2003,11,11,1,700,700,3,2,9,23,2,7010,9998,1,99,99,1,700,998,998,99,2,2,996,700,998,0,8,2,3,1,0,0,0,0,0,0,0,0,0,1,5,6,,,
2003,11,12,1,645,645,1,2,9,23,2,6706,9998,1,99,99,1,645,998,998,99,131,2,325,645,998,0,8,4,3,100,0,12,0,12,31,0,19,0,16,9,5,6,,,
2003,11,15,1,700,700,4,2,9,11,3,7010,9998,1,2,0,1,700,998,998,99,2,3,220,996,700,0,8,2,1,1,0,0,0,0,1,0,1,0,1,0,3,6,,,
2003,11,15,2,640,640,2,2,9,24,99,6706,6390,2,1,0,9,640,670,999,99,999,99,666,640,999,0,8,7,3,999,99,999,0,999,999,1,999,0,999,9,5,6,,,
2003,11,15,3,640,640,2,2,9,24,99,6706,6390,2,1,0,9,640,670,999,99,999,99,666,640,999,0,8,7,3,999,99,999,0,999,999,1,999,0,999,9,5,6,,,
2003,11,16,1,100,100,2,2,9,8,2,1006,9998,1,1,99,1,100,998,998,99,999,2,2,100,998,999,5,7,1,999,0,999,999,0,999,0,0,0,0,0,5,6,,,
2003,11,16,2,100,100,2,2,9,8,3,1006,9998,1,1,99,1,100,998,998,99,999,3,2,255,100,999,5,7,1,999,0,999,999,0,999,0,0,0,0,0,5,6,,,
2003,11,19,1,666,666,2,2,9,8,3,6670,9998,1,1,0,1,660,998,998,99,5,2,130,666,998,0,8,7,1,4,0,4,0,0,2,1,1,0,0,0,9,5,,,
2003,11,20,1,640,640,3,2,9,24,2,6706,6390,2,1,0,1,640,998,998,99,999,2,200,640,998,0,8,5,3,999,0,0,0,999,999,1,0,0,0,4,5,6,,,
2003,11,20,2,640,640,3,2,9,24,2,6706,6390,2,1,0,1,640,998,998,99,999,2,200,640,998,0,8,2,3,999,0,0,0,999,999,1,2,0,2,9,5,6,,,
2003,11,29,1,645,645,4,2,9,8,2,6448,9998,1,99,99,1,645,998,998,99,7,1,230,998,998,0,8,4,3,0,0,0,0,0,7,0,7,0,7,2,4,6,,,
2003,11,29,2,645,645,9,2,9,11,99,9999,9999,9,99,99,9,999,999,999,99,2,1,740,998,998,0,8,2,1,0,0,0,0,0,2,0,2,0,2,0,9,6,,,
