year,month,dat,incident_code,Loc_start,loc_end,scene_incident,evidence_state_sponsor,type_state_sponsor,type_incident,total_nationalities,first_group_initiate,second_group_initiate,number_groups_involved,number_terrorists,number_female_terrorists,number_nationalities,first_nationality_terrorists,second_nationality_terrorists,third_nationality_terrorists,recidivists_present,number_victims,num_nationalities_victims,first_nationality_victim,second_nationality_victim,third_nationality_victim,num_us_victims,type_us_victims,type_imm_victims,nature_victim,wounded,terr_wounded,foreign_wounded,us_wounded,gov_wounded,killed,terr_killed,foreign_killed,us_killed,gov_killed,damage,weapon,logistical_success,,Greatest Number of Individuals Wounded,Greatest Number of Individuals Killed
2010,3,10,2,678,678,3,2,9,21,2,6706,9998,1,1,0,1,2,998,998,99,2,1,678,998,998,0,8,4,1,1,0,0,0,1,1,0,0,0,1,0,9,5,,,
2010,3,15,1,475,475,1,2,9,15,2,4756,9998,1,99,99,1,475,998,998,99,1,1,220,998,998,0,8,5,2,0,0,0,0,0,0,0,0,0,0,1,5,6,,,
2010,3,16,1,220,220,2,2,9,21,2,2301,9998,1,99,99,1,230,998,998,99,1,1,220,998,998,0,8,4,1,0,0,0,0,0,1,0,0,0,0,0,9,5,,,
2010,3,18,1,668,666,9,2,9,7,3,6537,9998,1,99,99,1,668,998,998,99,1,1,800,998,998,0,8,7,1,0,0,0,0,0,1,0,1,0,0,0,6,6,,,
2010,3,24,1,670,670,1,2,9,17,5,6802,9998,1,99,99,5,678,670,765,99,1,1,670,998,998,0,8,5,2,0,0,0,0,0,0,0,0,0,0,0,9,1,,,
2010,4,4,1,645,645,3,2,9,24,2,6754,9998,1,1,99,1,645,998,998,99,145,2,630,645,998,0,8,2,3,125,0,0,0,0,21,1,0,0,0,9,5,6,,,
2010,4,4,2,645,645,1,2,9,24,2,6754,9998,1,1,99,1,645,998,998,99,60,2,651,645,998,0,8,2,3,45,0,0,0,999,16,1,0,0,999,9,5,6,,,
2010,4,4,3,645,645,1,2,9,24,2,6754,9998,1,1,99,1,645,998,998,99,999,2,255,645,998,0,8,2,3,999,0,0,0,0,999,1,0,0,0,9,5,6,,,
2010,4,6,1,770,770,1,2,9,8,2,7725,9998,1,99,99,1,770,998,998,99,63,2,2,770,998,1,1,2,3,0,0,0,0,0,6,4,0,0,2,9,5,6,,,
2010,4,10,1,70,70,1,2,9,8,99,9999,9999,9,99,99,9,999,999,999,99,1,1,2,998,998,1,1,2,2,0,0,0,0,0,0,0,0,0,0,9,5,6,,,
2010,4,12,1,700,700,2,2,9,11,99,9999,9999,9,99,99,9,999,999,999,99,2,2,2,700,998,1,5,7,1,0,0,0,0,0,1,0,0,0,0,0,9,6,,,
2010,4,12,2,700,700,2,2,9,11,99,9999,9999,9,99,99,9,999,999,999,99,2,2,2,700,998,1,5,7,1,0,0,0,0,0,1,0,0,0,0,0,9,6,,,
2010,4,14,1,700,700,1,2,9,24,99,9999,9999,9,99,99,9,999,999,999,99,20,4,2,560,790,2,4,5,3,16,0,999,2,0,5,1,0,0,0,9,5,6,,,
2010,4,19,1,770,770,2,2,9,17,2,7700,9998,1,2,0,1,770,998,998,99,2,2,2,770,998,1,5,7,3,0,0,0,0,0,0,0,0,0,0,0,5,1,,,
2010,4,22,1,800,800,2,2,9,8,2,8004,9998,1,99,99,1,800,998,998,99,78,2,997,800,998,0,8,7,1,75,0,2,0,0,3,0,0,0,0,0,6,5,,,
2010,4,22,2,436,436,9,2,9,1,2,6099,9998,1,99,99,1,436,998,998,99,1,1,220,998,998,0,8,5,1,0,0,0,0,0,1,0,1,0,0,0,9,6,,,
2010,4,26,1,678,678,4,2,9,24,2,6802,9998,1,1,0,1,678,998,998,99,4,2,200,678,998,0,8,2,1,3,0,0,0,0,1,1,0,0,0,0,5,6,,,
2010,5,1,1,2,2,4,2,9,23,2,7725,9998,1,1,0,2,2,770,998,99,1,1,2,998,998,1,5,7,3,0,0,0,0,0,0,0,0,0,0,0,5,4,,,
2010,5,18,1,625,625,9,2,9,1,99,9999,9999,9,99,99,9,999,999,999,99,1,1,2,998,998,1,5,7,1,0,0,0,0,0,0,0,0,0,0,0,9,6,,,
2010,5,24,1,678,678,9,2,9,1,2,6798,9998,1,99,99,1,678,998,998,99,3,2,2,678,998,2,5,7,1,0,0,0,0,0,0,0,0,0,0,0,9,6,,,
2010,7,2,1,700,700,1,2,9,24,4,7010,9998,1,6,99,1,700,998,998,99,999,4,840,255,2,1,1,2,3,999,0,0,0,0,9,6,2,0,0,9,5,6,,,
2010,7,4,1,475,475,9,2,9,1,99,9999,9999,9,99,99,9,999,999,999,99,12,5,365,255,369,0,8,5,1,0,0,0,0,0,0,0,0,0,0,0,9,6,,,
2010,7,8,1,385,385,9,2,9,17,3,3852,9998,1,3,0,3,645,372,385,99,1,1,385,998,998,0,8,9,9,0,0,0,0,0,0,0,0,0,0,0,5,1,,,
2010,7,11,1,500,500,2,2,9,6,7,5208,9998,1,99,99,1,520,998,998,99,161,6,500,2,530,7,5,7,3,85,0,999,6,0,76,0,14,1,0,9,5,6,,,
2010,7,11,2,500,500,2,2,9,6,99,5208,9998,1,99,99,1,520,998,998,99,999,99,500,999,999,0,8,7,3,999,0,999,0,0,999,0,999,0,0,9,5,6,,,
2010,7,28,1,699,699,6,2,9,25,5,6508,9998,1,1,0,1,999,998,998,99,31,3,840,750,740,0,8,5,3,1,0,1,0,0,1,1,0,0,0,1,5,6,,,
2010,7,30,1,220,220,1,2,9,13,3,6808,9998,1,1,99,1,999,998,998,99,2,1,2,998,998,2,1,2,1,2,0,2,2,2,0,0,0,0,0,0,7,6,,,
2010,8,6,1,700,700,2,2,9,11,4,7010,9998,1,99,99,1,700,998,998,99,11,4,2,200,255,6,5,1,1,1,0,0,0,0,10,0,8,6,0,0,9,6, ,,
2010,8,10,1,700,700,2,2,9,25,3,7010,9998,1,2,0,1,700,998,998,99,4,3,700,200,997,0,8,7,1,0,0,0,0,0,4,2,0,0,0,0,5,6,,,
2010,8,17,1,484,484,1,2,9,8,99,9999,9999,9,99,99,9,999,999,999,99,10,2,750,996,998,0,8,4,1,7,0,7,0,7,3,0,3,0,3,0,9,6,,,
2010,8,17,2,666,666,1,2,9,2,3,6670,9998,1,1,0,1,667,998,998,99,1,1,640,998,998,0,8,2,3,1,1,0,0,0,0,0,0,0,0,0,1,5,,,
2010,8,21,1,520,520,9,2,9,25,99,9999,9999,9,10,99,9,770,750,520,99,1,1,520,998,998,0,8,9,9,0,0,0,0,0,10,10,0,0,0,0,5,4,,,
2010,8,21,2,520,520,2,2,9,25,99,9999,9999,9,1,99,9,999,998,998,99,1,1,520,998,998,0,8,9,9,0,0,0,0,0,1,1,0,0,0,0,5,4,,,
2010,8,25,1,700,700,9,2,9,11,2,7010,9998,1,1,0,1,700,998,998,99,2,1,230,998,998,0,8,4,1,0,0,0,0,0,3,1,2,0,2,0,9,6,,,
2010,8,30,1,625,625,9,2,9,1,99,9999,9999,9,99,99,9,999,999,999,99,2,1,365,998,998,0,8,5,1,0,0,0,0,0,0,0,0,0,0,0,9,6,,,
2010,9,99,1,471,471,9,2,9,1,99,9999,9999,9,99,99,9,999,999,999,99,6,3,369,346,840,0,8,5,1,0,0,0,0,0,0,0,0,0,0,0,9,6,,,
2010,9,15,1,436,436,1,2,9,1,4,6099,9998,1,99,99,1,436,998,998,99,7,3,220,461,580,0,8,7,1,0,0,0,0,0,0,0,0,0,0,0,9,6,,,
2010,9,19,1,750,750,4,2,9,8,99,9999,9999,9,99,99,9,999,999,999,99,2,1,713,998,998,0,8,7,1,2,0,2,0,0,0,0,0,0,0,0,4,6,,,
2010,9,19,2,645,645,1,2,9,7,99,9999,9999,9,99,99,9,999,999,999,99,1,1,2,998,998,1,1,2,2,0,0,0,0,0,0,0,0,0,0,9,6,6,,,
2010,9,19,3,700,700,4,2,6,1,99,9999,9999,9,99,99,9,999,999,999,99,4,2,200,700,998,0,8,7,1,0,0,0,0,0,0,0,0,0,0,0,4,6,,,
2010,9,22,1,475,475,6,2,9,1,99,9999,9999,9,99,99,9,999,999,999,99,3,1,220,998,998,0,8,5,1,0,0,0,0,0,0,0,0,0,0,0,9,6,,,
2010,9,26,1,700,700,2,2,9,1,3,7010,9998,1,99,99,1,700,998,998,99,4,3,200,2,700,1,4,5,1,0,0,0,0,0,1,0,1,0,0,0,9,6,,,
2010,10,99,1,475,475,1,2,9,8,99,9999,9999,9,99,99,9,999,999,999,99,1,1,325,998,998,0,8,5,2,0,0,0,0,0,0,0,0,0,0,9,9,6,,,
2010,10,99,2,475,475,1,2,9,8,99,9999,9999,9,99,99,9,999,999,999,99,1,1,325,998,998,0,8,5,2,0,0,0,0,0,0,0,0,0,0,9,9,6,,,
2010,10,6,1,678,678,4,2,9,8,99,9999,9998,1,1,0,1,999,998,998,99,3,2,200,678,998,0,8,2,3,3,0,1,0,1,0,0,0,0,0,1,6,6,,,
2010,10,6,2,678,678,1,2,9,11,2,6802,9998,1,1,0,1,678,998,998,99,1,1,220,998,998,0,8,5,1,0,0,0,0,0,1,0,1,0,0,0,9,5,,,
2010,10,19,1,645,645,2,2,9,6,3,6481,9998,1,99,99,1,645,998,998,99,5,3,210,996,645,0,8,2,3,3,0,0,0,3,1,0,0,0,1,9,5,6,,,
2010,10,23,1,700,700,1,2,9,23,99,9999,9999,9,99,99,9,999,999,999,99,2,2,997,700,998,0,8,2,3,2,0,0,0,2,999,99,0,0,0,9,5,5,,,
2010,10,28,1,770,770,4,2,9,8,99,9999,9999,9,2,99,9,999,999,998,99,3,2,740,770,998,0,8,2,1,2,0,0,0,2,0,0,0,0,0,0,9,6,,,
2010,10,29,1,678,695,5,2,9,6,4,6802,9998,1,1,0,2,678,670,998,99,2,2,2,695,998,1,4,5,3,0,0,0,0,0,0,0,0,0,0,0,5,5,,,
2010,10,29,2,678,200,5,2,9,6,4,6802,9998,1,1,0,2,678,670,998,99,2,2,2,200,998,1,4,5,3,0,0,0,0,0,0,0,0,0,0,0,5,5,,,
2010,10,31,1,645,645,2,2,9,25,3,6708,9998,1,99,99,3,678,651,645,99,158,1,645,998,998,0,8,7,3,79,0,0,0,999,84,7,4,0,999,9,5,6, ,,
2010,11,1,1,350,350,2,2,9,4,2,3537,9998,1,2,0,1,350,998,998,99,2,2,70,350,998,0,8,2,1,1,0,0,0,0,0,0,0,0,0,0,5,5,,,
2010,11,1,2,350,350,2,2,9,4,2,3537,9998,1,2,0,1,350,998,998,99,1,1,220,998,998,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,5,5,,,
2010,11,1,3,350,350,2,2,9,4,2,3537,9998,1,2,0,1,350,998,998,99,1,1,211,998,998,0,8,2,1,0,0,0,0,0,0,0,0,0,0,0,5,5,,,
2010,11,1,4,350,350,2,2,9,4,2,3537,9998,1,2,0,1,350,998,998,99,1,1,210,998,998,0,8,2,1,0,0,0,0,0,0,0,0,0,0,0,5,5,,,
2010,11,2,1,350,255,1,2,9,4,2,3537,9998,1,2,0,1,350,998,998,99,1,1,255,998,998,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,5,5,,,
2010,11,2,2,350,325,8,2,9,4,2,3537,9998,1,2,0,1,350,998,998,99,1,1,325,998,998,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,5,5,,,
2010,11,2,3,350,350,8,2,9,4,3,3537,9998,1,2,0,1,350,998,998,99,2,2,210,996,998,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,5,5,,,
2010,11,2,4,350,350,8,2,9,4,3,3537,9998,1,2,0,1,350,998,998,99,2,2,212,996,998,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,5,5,,,
2010,11,2,5,350,350,1,2,9,8,99,9999,9999,9,99,99,9,999,999,999,99,1,1,225,998,998,0,8,2,2,0,0,0,0,0,0,0,0,0,0,1,5,6,,,
2010,11,2,6,350,350,1,2,9,8,99,9999,9999,9,99,99,9,999,999,999,99,1,1,365,998,998,0,8,2,2,0,0,0,0,0,0,0,0,0,0,1,5,6,,,
2010,11,2,7,350,350,1,2,9,4,2,3537,9998,1,2,0,1,350,998,998,99,1,1,355,998,998,0,8,2,1,0,0,0,0,0,0,0,0,0,0,0,5,5,,,
2010,11,2,8,350,350,1,2,9,4,2,3537,9998,1,2,0,1,350,998,998,99,1,1,155,998,998,0,8,2,1,0,0,0,0,0,0,0,0,0,0,0,5,5,,,
2010,11,2,9,350,350,2,2,9,4,2,3537,9998,1,2,0,1,350,998,998,99,1,1,255,998,998,0,8,2,1,0,0,0,0,0,0,0,0,0,0,0,5,5,,,
2010,11,2,10,678,678,1,2,9,6,2,6802,9998,1,99,99,1,678,998,998,99,1,1,732,998,998,0,8,5,2,0,0,0,0,0,0,0,0,0,0,9,5,6,,,
2010,11,4,1,625,625,2,2,9,1,2,6250,9998,1,8,99,1,625,998,998,99,3,2,365,996,998,0,8,2,1,0,0,0,0,0,0,0,0,0,0,0,9,6,,,
2010,11,4,2,350,350,1,2,9,4,2,3537,9998,1,2,0,1,350,998,998,99,1,1,220,998,998,0,8,2,1,0,0,0,0,0,0,0,0,0,0,0,5,5,,,
2010,11,8,1,645,645,2,2,9,23,99,9999,9999,9,99,99,9,999,998,998,99,43,2,630,645,998,0,8,7,3,34,0,999,0,0,9,0,999,0,0,9,5,6,,,
2010,11,13,1,475,475,1,2,9,1,2,4756,9998,1,99,99,1,475,998,998,99,7,2,200,475,998,0,8,5,1,0,0,0,0,0,0,0,0,0,0,0,9,6,,,
2010,11,14,1,475,475,1,2,9,1,99,9999,9999,9,99,99,9,999,999,999,99,8,2,475,998,998,1,4,5,3,0,0,0,0,0,0,0,0,0,0,1,4,6,,,
2010,11,16,1,471,471,1,2,9,8,3,4756,9998,1,99,99,1,475,998,998,99,5,2,471,220,998,0,8,5,1,0,0,0,0,0,5,0,0,0,3,0,4,6,,,
2010,11,17,1,475,475,9,2,9,1,5,4754,9998,1,99,99,1,475,998,998,99,19,5,2,220,850,2,9,9,1,0,0,0,0,0,0,0,0,0,0,0,6,5,,,
2010,12,4,1,645,645,4,2,9,6,99,9999,9999,9,99,99,9,999,999,999,99,30,2,630,645,998,0,8,7,1,28,0,999,0,0,2,0,999,0,0,0,5,6,,,
2010,12,4,2,645,645,2,2,9,23,99,9999,9999,9,99,99,9,999,999,999,99,30,2,630,645,998,0,8,7,3,24,0,999,0,0,6,0,999,0,0,9,5,6,,,
2010,12,11,1,380,380,2,2,9,25,2,3,9998,1,1,0,1,645,998,998,99,2,1,380,998,998,0,8,7,1,2,0,0,0,0,1,1,0,0,0,0,5,4,,,
2010,12,16,1,678,678,4,2,9,8,3,9999,9998,1,1,0,1,663,998,998,99,1,1,2,998,998,1,1,2,2,0,0,0,0,0,0,0,0,0,0,1,5,6,,,
2010,12,17,1,437,437,4,2,9,8,99,9999,9999,9,6,0,9,999,999,999,99,1,1,996,998,998,0,8,2,2,0,0,0,0,0,0,0,0,0,0,0,9,6,,,
2010,12,18,1,437,437,1,2,9,8,99,9999,9999,9,99,99,9,999,999,999,99,1,1,996,998,998,0,8,2,2,0,0,0,0,0,0,0,0,0,0,0,9,6,,,
2010,12,18,2,666,666,2,2,9,11,3,6670,9998,1,4,0,1,667,998,998,99,2,2,2,200,998,1,5,7,1,1,0,1,0,0,1,0,1,1,1,0,2,6,,,
2010,12,20,1,200,200,2,2,9,17,3,6707,9998,1,12,0,3,200,765,770,99,2,2,200,2,998,1,1,5,3,0,0,0,0,0,0,0,0,0,0,0,5,2,,,
2010,12,20,2,501,501,8,2,9,6,3,5208,9998,1,1,0,1,510,998,998,99,41,2,500,501,998,0,8,7,3,39,0,999,0,0,3,1,999,0,0,1,5,6,,,
2010,12,23,1,325,325,1,2,9,4,2,3246,9998,1,99,99,1,325,998,998,99,1,1,225,998,998,0,8,2,1,1,0,1,0,1,0,0,0,0,0,0,5,6,,,
2010,12,23,2,325,325,1,2,9,4,2,3246,9998,1,99,99,1,325,998,998,99,2,1,155,998,998,0,8,2,1,2,0,2,0,2,0,0,0,0,0,0,5,6,,,
2010,12,23,3,520,520,9,2,9,15,4,5208,5209,2,99,99,1,520,998,998,99,3,3,500,516,996,0,8,4,3,0,0,0,0,0,0,0,0,0,0,0,1,6,,,
2010,12,24,1,210,210,9,2,9,17,3,9999,9998,1,12,99,3,520,210,390,99,1,1,210,998,998,0,8,9,9,0,0,0,0,0,0,0,0,0,0,0,9,1,,,
2010,12,25,1,770,770,2,2,9,25,2,7725,9998,1,1,1,1,770,998,998,99,151,2,996,770,998,0,8,7,3,105,0,0,0,0,47,1,0,0,0,9,5,6,,,
2010,12,26,1,700,700,2,2,9,1,99,9999,9999,9,99,99,9,999,999,999,99,4,1,640,998,998,0,8,5,1,0,0,0,0,0,0,0,0,0,0,0,9,6,,,
2010,12,27,1,325,325,1,2,9,4,2,3246,9998,1,99,99,1,325,998,998,99,1,1,350,998,998,0,8,2,2,0,0,0,0,0,0,0,0,0,0,0,5,5,,,
2010,12,27,2,600,600,9,2,9,17,99,9999,9999,1,6,99,9,999,999,999,99,999,99,997,600,999,0,8,9,9,0,0,0,0,0,0,0,0,0,0,0,5,1,,,
2010,12,29,1,390,390,1,2,9,17,4,3806,9998,1,6,0,3,380,616,645,99,1,1,390,998,998,0,8,6,1,0,0,0,0,0,0,0,0,0,0,0,4,2,,,
