year,month,dat,incident_code,Loc_start,loc_end,scene_incident,evidence_state_sponsor,type_state_sponsor,type_incident,total_nationalities,first_group_initiate,second_group_initiate,number_groups_involved,number_terrorists,number_female_terrorists,number_nationalities,first_nationality_terrorists,second_nationality_terrorists,third_nationality_terrorists,recidivists_present,number_victims,num_nationalities_victims,first_nationality_victim,second_nationality_victim,third_nationality_victim,num_us_victims,type_us_victims,type_imm_victims,nature_victim,wounded,terr_wounded,foreign_wounded,us_wounded,gov_wounded,killed,terr_killed,foreign_killed,us_killed,gov_killed,damage,weapon,logistical_success,,Greatest Number of Individuals Wounded,Greatest Number of Individuals Killed
2006,3,1,1,520,520,9,2,9,1,2,5200,9998,1,99,99,1,52,998,998,99,1,1,2,998,998,1,4,5,1,0,0,0,0,0,5,1,1,1,1,3,5,6,,,
2006,3,2,1,770,770,4,2,9,24,99,9999,9999,9,99,99,9,999,999,999,99,56,3,2,770,600,1,1,2,3,52,0,1,0,0,5,1,1,1,1,3,5,6,,,
2006,3,3,1,2,2,2,2,9,19,2,3,9998,1,1,0,1,630,998,998,99,9,1,2,998,998,9,5,7,3,9,0,0,0,0,0,0,0,0,0,1,7,6,,,
2006,3,11,1,700,700,9,2,9,1,2,7010,9998,1,99,99,1,700,998,998,99,1,1,349,998,998,0,8,5,1,0,0,0,0,0,4,0,1,0,0,0,9,6,,,
2006,3,22,1,145,145,2,2,9,6,3,3,9998,1,2,1,2,2,165,998,99,9,1,145,998,998,0,8,7,3,7,0,0,0,0,2,0,0,0,0,9,5,6,,,
2006,4,17,1,666,666,2,2,9,25,2,6306,9998,1,1,0,1,667,998,998,99,999,2,2,666,998,1,5,7,3,999,0,0,0,0,10,1,1,1,0,9,5,6,,,
2006,4,24,1,651,651,2,2,9,6,99,6754,9998,1,99,99,1,667,645,999,99,103,99,255,225,365,4,5,7,1,85,0,7,4,0,18,0,6,0,0,0,5,6,,,
2006,4,26,1,651,651,4,2,9,25,99,9999,9998,1,1,0,1,999,998,998,99,4,3,385,920,651,0,8,4,2,0,0,0,0,0,1,1,0,0,0,1,5,4,,,
2006,4,26,2,651,651,4,2,9,25,99,9999,9998,1,1,0,1,999,998,998,99,2,2,651,996,998,0,8,4,2,0,0,0,0,0,1,1,0,0,0,9,5,4,,,
2006,4,28,1,700,700,4,2,9,1,2,7010,9998,1,99,99,1,700,998,998,99,2,2,750,700,998,0,8,5,1,0,0,0,0,0,1,0,1,0,0,0,9,6,,,
2006,5,10,1,475,475,2,2,9,11,2,4754,9998,1,1,0,1,475,998,998,99,1,1,2,998,998,1,4,5,1,0,0,0,0,0,1,0,1,1,0,0,9,6,,,
2006,5,11,1,475,475,9,2,9,1,3,4754,9998,1,99,99,1,475,998,998,99,2,2,325,750,998,0,8,5,1,0,0,0,0,0,0,0,0,0,0,0,9,6,,,
2006,5,12,1,700,700,4,2,9,8,99,9999,9999,9,99,99,9,999,999,999,99,3,2,996,700,998,0,8,2,1,1,0,0,0,1,2,0,0,0,2,0,6,6,,,
2006,5,16,1,645,645,2,2,9,1,99,9999,9999,9,99,99,9,999,999,999,99,2,2,699,625,998,0,8,2,1,1,0,1,0,1,0,0,0,0,0,0,9,6,,,
2006,5,21,1,780,780,9,2,9,8,2,7800,9998,1,99,99,1,780,998,998,99,3,1,996,998,998,0,8,7,1,3,0,3,0,0,0,0,0,0,0,0,9,6,,,
2006,5,29,1,645,645,4,2,9,23,99,9999,9999,9,99,99,9,999,999,999,99,11,3,2,200,645,8,2,4,1,7,0,7,7,6,4,0,1,1,1,0,9,6,,,
2006,2,29,2,484,484,9,2,9,11,2,4844,9998,1,99,99,1,484,998,998,99,1,1,790,998,998,0,8,4,1,0,0,0,0,0,1,0,1,0,1,0,9,6,,,
2006,6,2,1,475,475,1,2,9,1,5,4754,9998,1,99,99,1,475,998,998,99,8,4,200,2,20,1,4,5,1,0,0,0,0,0,0,0,0,0,0,0,9,6,,,
2006,6,3,1,645,645,9,2,9,1,2,6475,9999,1,99,99,1,645,999,999,99,5,1,365,998,998,0,8,2,1,0,0,0,0,0,5,0,5,0,5,0,9,6,,,
2006,6,7,1,475,475,1,2,9,11,2,4754,9998,1,99,99,1,475,998,998,99,6,2,732,475,998,0,8,5,1,0,0,0,0,0,0,0,0,0,0,0,9,6,,,
2006,6,11,1,667,667,9,2,9,1,2,6628,9998,1,99,99,1,667,998,998,99,1,1,2,998,998,1,5,7,1,0,0,0,0,0,0,0,0,0,0,0,9,6,,,
2006,6,25,1,666,666,1,2,9,1,99,6669,6758,3,99,99,9,667,999,999,99,7,1,666,998,998,0,8,3,1,4,0,0,0,4,2,0,0,0,2,0,6,6,,,
2006,7,6,1,645,645,4,2,9,24,99,9999,9998,1,1,99,1,999,998,998,99,52,1,630,998,998,0,8,7,3,38,0,38,0,0,15,1,14,0,0,2,5,6,,,
2006,7,11,1,750,750,7,2,9,6,2,7713,9998,1,99,99,1,770,998,998,99,997,1,998,998,998,0,8,7,3,999,0,0,0,0,0,0,0,0,0,9,5,6,,,
2006,7,13,1,475,475,1,2,9,6,2,4754,9998,1,99,99,1,475,998,998,99,1,1,325,998,998,0,8,5,2,0,0,0,0,0,0,0,0,0,0,4,5,6,,,
2006,7,13,2,475,475,6,2,9,8,2,4754,9998,1,99,99,1,475,998,998,99,44,2,2,475,998,1,4,5,3,0,0,0,0,0,4,0,0,0,4,9,9,6,,,
2006,8,10,1,200,200,5,2,9,17,99,6667,9998,1,17,0,2,200,770,998,99,997,99,2,200,999,997,5,7,3,0,0,0,0,0,0,0,0,0,0,0,5,1,,,
2006,8,14,1,668,668,4,2,9,1,3,6539,9998,1,99,99,1,668,998,998,99,2,2,2,92,998,1,4,6,1,0,0,0,0,0,0,0,0,0,0,0,9,6,,,
2006,8,14,2,475,475,2,2,9,1,4,4754,9998,1,99,99,1,475,998,998,99,4,3,2,200,255,1,4,5,1,0,0,0,0,0,0,0,0,0,0,0,9,6,,,
2006,8,27,1,640,640,9,2,9,6,3,6481,9998,1,99,99,1,646,998,998,99,21,2,200,640,998,0,8,7,3,21,0,0,0,0,0,0,0,0,0,9,5,6,,,
2006,8,28,1,640,640,9,2,9,6,99,9999,9999,9,2,99,9,999,999,998,99,3,5,365,255,666,0,8,7,3,20,0,10,0,0,3,0,0,0,0,9,5,6,,,
2006,9,4,2,663,663,2,2,9,8,5,3,9998,1,1,0,1,663,998,998,99,8,5,200,210,920,0,8,7,1,7,0,6,0,1,1,0,1,0,0,0,9,5,,,
2006,9,4,2,645,645,9,2,9,8,99,9999,9999,9,99,99,9,999,999,999,99,8,1,365,998,998,0,8,7,1,5,0,5,0,0,3,0,3,0,0,0,9,6,,,
2006,9,10,1,678,678,9,2,9,1,2,6781,9998,1,99,99,1,678,998,998,99,4,1,220,998,998,0,8,7,1,0,0,0,0,0,0,0,0,0,0,0,9,6,,,
2006,9,12,1,652,652,1,2,9,23,4,6538,9998,1,4,0,1,652,998,998,99,13,4,2,652,645,1,1,2,3,11,0,3,0,0,5,4,0,0,1,1,5,6,,,
2006,10,99,1,475,475,1,2,9,1,6,4754,9998,1,99,99,1,475,998,998,99,8,5,200,360,2,1,4,5,1,0,0,0,0,0,0,0,0,0,0,0,9,6,,,
2006,10,3,1,339,325,5,2,9,9,3,3,9998,1,1,0,1,339,998,998,99,113,2,640,339,998,0,8,7,3,0,0,0,0,0,0,0,0,0,0,0,9,6,,,
2006,10,7,1,700,700,2,2,9,11,99,9999,9999,9,99,99,9,999,999,999,99,2,1,255,998,998,0,8,6,1,0,0,0,0,0,2,0,2,0,0,0,9,6,,,
2006,10,10,1,666,666,2,2,9,1,3,6537,9998,1,99,99,1,667,998,998,99,1,1,2,998,998,1,5,7,1,0,0,0,0,0,0,0,0,0,0,0,9,6,,,
2006,10,12,1,700,700,4,2,9,1,2,7000,9998,1,5,99,1,700,998,998,99,1,1,325,998,998,0,2,6,1,0,0,0,0,0,0,0,0,0,0,0,9,6,,,
2006,10,22,1,668,668,9,2,9,1,99,6670,9998,1,99,99,1,667,998,998,99,999,99,2,999,999,1,5,6,1,0,0,0,0,0,0,0,0,0,0,0,9,6,,,
2006,10,23,1,645,645,1,2,9,1,2,6448,9998,1,99,99,1,645,998,998,99,1,1,2,998,998,1,4,5,1,0,0,0,0,0,0,0,0,0,0,0,9,6,,,
2006,10,30,1,668,668,4,2,9,1,2,6670,9998,1,99,99,1,230,998,998,99,1,1,230,998,998,0,8,7,1,0,0,0,0,0,0,0,0,0,0,0,9,6,,,
2006,11,11,1,41,41,2,2,9,8,3,414,9998,1,99,99,1,41,998,998,99,2,2,663,996,998,0,8,4,1,0,0,0,0,0,2,0,2,0,2,0,9,6,,,
2006,11,17,1,645,645,4,2,9,1,8,6448,9998,1,30,99,1,645,998,998,99,14,7,2,305,750,4,4,5,1,1,0,1,1,0,1,0,1,0,0,0,4,6,,,
2006,11,22,1,475,475,6,2,9,1,7,4754,9998,1,99,99,1,475,998,998,99,7,6,380,325,840,0,8,5,1,0,0,0,0,0,0,0,0,0,0,0,9,6,,,
2006,11,30,1,520,52,2,2,9,24,99,6706,9998,1,3,99,9,999,999,999,99,6,1,520,998,998,0,8,7,1,5,0,0,0,0,4,3,0,0,0,0,5,6,,,
2006,12,99,1,475,475,9,2,9,1,2,4754,9998,1,99,99,1,475,998,998,99,3,1,325,998,998,0,8,5,1,0,0,0,0,0,0,0,0,0,0,0,9,6,,,
2006,12,4,1,678,678,1,2,9,20,99,9999,9998,1,1,99,1,999,998,998,99,1,1,2,998,998,1,1,2,2,1,1,0,0,0,0,0,0,0,0,0,9,5,,,
2006,12,6,1,700,700,2,2,9,25,2,7010,9998,1,1,0,1,700,998,998,99,13,2,2,700,998,2,5,7,1,9,0,0,0,0,14,1,2,2,0,0,5,6,,,
2006,12,10,1,615,615,4,2,9,8,99,9999,9999,9,99,99,9,999,999,999,99,10,5,2,20,200,1,4,5,1,9,0,8,1,0,1,0,0,0,0,0,5,6,,,
2006,12,18,1,475,475,2,2,9,23,99,9999,9999,9,99,99,9,999,999,999,99,1,1,325,998,998,0,8,5,2,0,0,0,0,0,0,0,0,0,0,2,5,6,,,
2006,12,21,1,475,475,1,2,9,23,99,9999,9999,9,99,99,9,999,999,999,99,1,1,325,998,998,0,8,5,2,0,0,0,0,0,0,0,0,0,0,2,5,6,,,
2006,12,21,1,475,475,1,2,9,8,99,9999,9999,9,99,99,9,999,999,999,99,4,2,220,475,998,0,8,5,1,0,0,0,0,0,3,0,0,0,3,0,9,6,,,
2006,12,21,2,475,475,1,2,9,8,99,9999,9999,9,99,99,9,999,999,999,99,2,2,325,210,998,0,8,5,2,0,0,0,0,0,0,0,0,0,0,0,5,6,,,
2006,12,28,1,365,316,5,2,9,9,99,3,9998,1,1,0,1,365,998,998,99,999,99,365,316,305,0,8,7,3,0,0,0,0,0,0,0,0,0,0,0,1,6,,,
2006,12,30,1,230,230,2,2,9,23,2,2301,9998,1,99,99,1,230,998,998,99,2,2,130,230,998,0,8,7,1,0,0,0,0,0,2,0,2,0,0,0,5,6,,,
2006,12,31,1,800,800,2,2,9,6,99,9999,9999,9,99,99,9,999,999,999,99,999,99,310,345,200,0,8,7,1,999,0,999,0,0,999,0,999,0,0,0,5,6,,,
2006,12,31,2,800,800,2,2,9,6,99,9999,9999,9,99,99,9,999,999,999,99,999,99,310,345,200,0,8,7,1,999,0,999,0,0,999,0,999,0,0,0,5,6,,,
2006,12,31,3,800,800,2,2,9,6,99,9999,9999,9,99,99,9,999,999,999,99,999,99,310,345,200,0,8,7,1,999,0,999,0,0,999,0,999,0,0,0,5,6,,,
2006,12,31,4,800,800,2,2,9,6,99,9999,9999,9,99,99,9,999,999,999,99,999,99,310,345,200,0,8,7,1,999,0,999,0,0,999,0,999,0,0,0,5,6,,,
2006,12,31,5,800,800,2,2,9,6,99,9999,9999,9,99,99,9,999,999,999,99,999,99,310,345,200,0,8,7,1,999,0,999,0,0,999,0,999,0,0,0,5,6,,,
2006,12,31,6,800,800,2,2,9,6,99,9999,9999,9,99,99,9,999,999,999,99,999,99,310,345,200,0,8,7,1,999,0,999,0,0,999,0,999,0,0,0,5,6,,,
