year,month,dat,incident_code,Loc_start,loc_end,scene_incident,evidence_state_sponsor,type_state_sponsor,type_incident,total_nationalities,first_group_initiate,second_group_initiate,number_groups_involved,number_terrorists,number_female_terrorists,number_nationalities,first_nationality_terrorists,second_nationality_terrorists,third_nationality_terrorists,recidivists_present,number_victims,num_nationalities_victims,first_nationality_victim,second_nationality_victim,third_nationality_victim,num_us_victims,type_us_victims,type_imm_victims,nature_victim,wounded,terr_wounded,foreign_wounded,us_wounded,gov_wounded,killed,terr_killed,foreign_killed,us_killed,gov_killed,damage,weapon,logistical_success,,Greatest Number of Individuals Wounded,Greatest Number of Individuals Killed
2013,4,6,2,652,652,9,2,9,1,99,9999,9999,9,99,99,9,999,999,999,99,1,1,325,998,998,0,8,6,1,0,0,0,0,0,0,0,0,0,0,0,9,6,,,
2013,4,9,1,625,625,4,2,9,8,99,9999,9999,9,99,99,9,999,999,999,99,48,99,750,996,625,0,8,2,1,0,0,0,0,0,12,0,10,0,5,0,4,6,,,
2013,4,10,1,840,840,4,2,9,8,99,8419,9998,9,99,99,9,840,999,999,99,1,1,840,998,998,0,8,3,1,0,0,0,0,0,1,0,0,0,1,0,4,6,,,
2013,4,12,1,432,432,2,2,9,25,99,9999,9998,1,1,99,1,999,998,998,99,7,1,483,998,998,0,8,4,1,4,0,4,0,4,4,1,3,0,3,0,5,6,,,
2013,4,14,1,520,520,3,2,9,8,2,5208,9998,1,10,99,1,520,998,998,99,999,2,996,520,998,0,8,1,3,50,0,0,0,999,999,9,0,0,999,9,5,6,,,
2013,4,14,2,520,520,4,2,9,23,99,9999,9999,9,99,99,9,999,999,999,99,7,3,640,996,520,0,8,4,3,3,0,3,0,3,4,0,2,0,2,9,5,6,,,
2013,4,15,1,2,2,2,2,9,6,3,3682,9998,1,2,0,2,368,2,998,99,267,2,2,710,998,265,5,7,3,264,0,1,263,0,3,0,1,2,0,9,5,6,,,
2013,4,15,2,432,432,9,2,9,1,2,4323,9998,1,99,99,1,432,998,998,99,1,1,225,998,998,0,8,7,1,0,0,0,0,0,0,0,0,0,0,0,9,6,,,
2013,4,19,1,2,2,4,2,9,6,2,3682,9998,1,2,0,2,368,2,998,2,3,1,2,998,998,3,5,7,1,2,1,0,1,0,2,1,0,1,0,0,5,2,,,
2013,4,20,1,700,700,5,2,9,1,4,7010,9998,1,99,99,1,700,998,998,99,10,3,640,365,344,0,8,7,1,0,0,0,0,0,0,0,0,0,0,0,9,6,,,
2013,4,22,1,20,20,7,2,9,17,3,3,9998,1,2,0,2,616,667,998,99,1,1,20,998,998,0,8,7,3,0,0,0,0,0,0,0,0,0,0,0,5,1,,,
2013,4,22,2,2,2,1,2,9,17,2,6164,9998,1,1,0,1,616,998,998,99,1,1,2,998,998,1,5,7,1,0,0,0,0,0,0,0,0,0,0,0,7,1,,,
2013,4,23,1,620,620,3,2,9,23,2,6200,9998,1,99,99,1,620,998,998,99,3,2,220,620,998,0,8,2,3,3,0,2,0,2,0,0,0,0,0,9,5,6,,,
2013,4,19,1,770,770,4,2,9,25,2,7725,9998,1,1,0,1,770,998,998,99,38,2,700,998,998,0,8,2,3,29,0,0,0,999,9,1,2,0,3,9,5,6,,,
2013,5,99,1,678,678,9,9,9,1,99,9999,9999,9,99,99,9,999,999,999,99,2,1,560,998,998,0,8,7,1,0,0,0,0,0,0,0,0,0,0,0,9,6,,,
2013,5,2,1,850,850,1,2,9,6,2,8511,9998,1,7,0,1,850,998,998,99,1,1,775,998,998,0,8,2,2,0,0,0,0,0,0,3,0,0,0,0,5,1,,,
2013,5,3,1,626,626,9,2,9,11,99,9999,9999,9,99,99,9,999,999,999,99,11,1,625,998,998,0,8,7,1,0,0,0,0,0,11,0,11,0,0,0,9,6,,,
2013,5,5,1,520,520,4,2,9,24,3,5208,9998,1,1,0,1,520,998,998,99,26,3,694,500,520,0,8,2,1,18,0,0,0,0,8,1,1,0,1,0,5,6,,,
2013,5,5,2,510,510,2,2,9,6,99,9999,9999,9,8,99,9,670,999,999,99,62,2,510,328,998,0,8,7,1,60,0,0,0,0,2,0,0,0,0,0,5,6,,,
2013,5,7,1,652,652,2,2,9,1,3,6484,9998,1,99,99,1,652,998,998,99,4,2,840,996,998,0,8,4,1,0,0,0,0,0,0,0,0,0,0,0,9,6,,,
2013,5,9,1,651,651,2,2,9,19,2,3,9998,1,1,0,1,651,998,998,99,1,1,2,998,998,1,5,7,1,1,0,1,1,0,1,1,1,1,1,1,2,5,,,
2013,5,9,2,700,700,2,2,9,1,2,7012,9998,1,99,99,1,700,998,998,99,11,2,700,996,998,0,8,2,1,0,0,0,0,0,0,0,0,0,0,0,9,6,,,
2013,5,9,3,700,700,4,2,9,6,2,7012,9998,1,3,99,2,700,770,998,99,5,1,700,998,998,0,8,3,3,3,0,0,0,3,2,0,0,0,2,1,5,5,,,
2013,5,10,1,432,432,1,2,9,24,2,4321,9998,1,1,0,1,432,998,998,99,1,2,475,432,998,0,8,4,3,0,0,0,0,0,0,1,0,0,0,0,5,2,,,
2013,5,10,2,432,432,1,2,9,25,2,4321,9998,1,4,0,1,432,998,998,99,2,2,475,432,998,0,8,4,1,2,0,2,0,2,0,4,0,0,0,0,5,2,,,
2013,5,11,1,640,640,2,2,9,23,2,6384,9998,1,99,99,1,640,998,998,99,999,2,640,652,998,0,8,7,3,999,0,0,0,0,999,0,0,0,0,4,5,6,,,
2013,5,11,2,640,640,2,2,9,23,2,6384,9998,1,99,99,1,640,998,998,99,999,2,640,652,998,0,8,7,3,999,0,0,0,0,999,0,0,0,0,4,5,6,,,
2013,5,11,3,651,651,3,2,9,17,3,6099,9998,1,3,0,1,651,998,998,99,2,2,2,220,998,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,5,1,,,
2013,5,13,1,700,700,2,2,9,23,2,7010,9998,1,99,99,1,700,998,998,99,3,1,371,998,998,0,8,4,1,0,0,0,0,0,3,0,3,0,3,0,5,6,,,
2013,5,16,1,700,700,2,2,9,24,3,7004,9998,1,1,0,1,700,998,998,99,85,3,2,995,700,2,2,4,3,70,0,0,0,0,15,1,2,2,2,9,5,6,,,
2013,5,16,2,2,2,9,2,9,17,3,3721,9998,1,1,0,1,372,998,998,99,1,1,997,998,998,0,8,9,3,0,0,0,0,0,0,0,0,0,0,0,5,1,,,
2013,5,20,1,645,645,4,2,9,23,2,6708,9998,1,99,99,1,645,998,998,99,7,2,630,645,998,0,8,7,3,0,0,0,0,0,7,0,5,0,0,9,5,6,,,
2013,5,22,1,200,200,2,2,9,11,2,2003,9998,1,2,0,2,475,200,998,99,1,1,200,998,998,0,8,3,1,0,0,0,0,0,1,0,0,0,1,0,2,5,,,
2013,5,30,1,436,436,1,2,9,24,99,4321,9998,1,6,99,9,615,998,998,99,999,99,220,436,999,0,8,5,3,999,4,999,0,999,999,6,1,0,999,9,5,6,,,
2013,5,23,2,436,436,1,2,9,24,99,4321,9998,1,4,99,9,615,999,999,99,999,99,436,998,998,0,8,3,3,999,0,0,0,999,999,3,0,0,999,9,5,6,,,
2013,5,24,1,700,700,2,2,9,23,4,7010,9998,1,99,99,1,710,998,998,99,15,4,790,325,996,0,8,2,3,12,0,10,0,10,3,6,0,0,2,9,5,6,,,
2013,5,24,2,770,770,4,2,9,25,99,9999,9999,9,99,99,9,999,999,999,99,5,2,700,770,998,0,8,6,1,2,0,0,0,0,3,1,999,0,0,0,5,6,,,
2013,5,25,1,220,220,2,2,9,8,2,3,9998,1,1,0,1,599,998,998,99,1,1,220,998,998,0,8,3,1,1,0,0,0,1,0,0,0,0,0,0,2,6,,,
2013,5,26,1,501,501,1,2,9,8,2,5208,9998,1,99,99,1,520,998,998,99,999,1,501,998,998,0,8,3,1,999,0,0,0,999,6,1,0,0,0,0,5,6,,,
2013,5,28,1,770,770,9,2,9,11,2,7725,9998,1,99,99,1,770,998,998,99,2,2,996,770,998,0,8,2,1,1,0,0,0,1,1,0,0,0,1,0,9,6,,,
2013,5,29,1,700,700,1,2,9,25,2,7012,9998,1,2,0,1,700,998,998,99,2,2,996,700,998,0,8,2,1,1,0,1,0,1,1,2,0,0,0,0,5,6,,,
2013,6,99,1,200,200,2,2,9,6,2,3692,9998,1,1,0,1,369,998,998,99,1,1,200,998,998,0,8,7,2,0,0,0,0,0,0,0,0,0,0,9,5,6,,,
2013,6,1,1,436,436,1,2,9,19,3,4758,9998,1,3,0,2,475,625,998,99,5,1,436,998,998,0,8,3,1,3,0,0,0,3,2,0,0,0,2,0,9,6,,,
2013,6,1,2,700,700,9,2,9,8,99,9999,9999,9,99,99,9,999,999,999,99,1,1,995,998,998,0,8,4,1,0,0,0,0,0,1,0,1,0,1,0,9,6,,,
2013,6,1,3,700,700,9,2,9,8,99,9999,9999,9,99,99,9,999,999,999,99,1,1,995,998,998,0,8,4,1,0,0,0,0,0,1,0,1,0,1,0,9,6,,,
2013,6,1,4,700,700,9,2,9,8,99,9999,9999,9,99,99,9,999,999,999,99,1,2,995,700,998,0,8,4,1,0,0,0,0,0,2,0,1,0,1,0,9,6,,,
2013,6,2,1,645,645,4,2,9,11,2,6448,9998,1,99,99,1,645,998,998,99,3,1,652,998,998,0,8,7,1,0,0,0,0,0,3,0,3,0,0,0,9,6,,,
2013,6,6,1,700,700,1,2,9,24,2,7010,9998,1,1,0,1,700,998,998,99,7,1,371,998,998,0,8,4,1,0,0,0,0,0,7,1,7,0,7,0,5,6,,,
2013,6,6,2,652,652,9,2,9,1,99,9999,9999,9,99,99,9,999,999,999,99,2,1,220,998,998,0,8,6,1,0,0,0,0,0,0,0,0,0,0,0,9,6,,,
2013,6,7,1,645,645,4,2,9,24,99,9999,9999,9,1,99,1,999,998,998,99,11,1,630,998,998,0,8,7,3,0,0,0,0,0,11,1,1,0,0,9,5,6,,,
2013,6,8,1,700,700,2,2,9,11,2,7012,9998,1,1,0,1,700,998,998,99,3,1,2,998,998,3,2,4,1,0,0,0,0,0,3,1,3,3,2,0,9,6,,,
2013,6,8,2,700,700,4,2,9,6,3,7012,9998,1,1,0,1,700,998,998,99,4,2,325,995,998,0,8,4,1,3,0,3,0,3,1,0,0,0,1,0,5,6,,,
2013,6,8,3,678,678,9,2,9,1,99,9999,9999,9,99,99,9,999,999,999,99,2,1,210,998,998,0,8,6,1,0,0,0,0,0,0,0,0,0,0,0,9,6,,,
2013,6,15,1,645,645,1,2,9,7,99,9999,9999,9,99,99,9,999,999,999,99,30,2,630,645,998,0,8,7,3,27,0,9,0,0,3,0,2,0,0,3,6,6,,,
2013,6,19,1,520,520,1,2,9,25,4,5208,9998,1,99,99,1,520,998,998,99,26,4,501,560,996,0,8,2,3,15,0,0,0,15,11,7,4,0,8,9,5,6,,,
2013,6,20,1,100,100,9,2,9,1,2,1006,9998,1,99,99,1,100,998,998,99,1,1,2,998,998,1,5,7,1,0,0,0,0,0,0,0,0,0,0,0,9,6,,,
2013,6,22,1,652,652,9,2,9,1,9,9999,9999,9,99,99,9,999,999,999,99,2,1,220,998,998,0,8,6,1,0,0,0,0,0,0,0,0,0,0,0,9,6,,,
2013,6,23,1,770,770,2,2,9,11,7,7727,9998,1,24,0,1,770,998,998,99,18,7,369,710,317,1,5,7,1,1,0,0,0,0,15,0,13,1,0,0,4,6,,,
2013,6,23,2,645,645,9,2,9,6,99,9999,9999,9,99,99,9,999,999,999,99,11,2,377,645,998,0,8,7,1,0,0,0,0,0,11,0,2,0,0,0,5,6,,,
2013,6,25,1,645,645,2,2,9,25,99,9999,9999,9,99,99,9,999,999,999,99,69,2,377,645,998,0,8,7,1,53,0,999,0,0,16,1,999,0,1,0,5,6,,,
2013,6,25,2,700,700,1,2,9,25,2,7010,9998,1,5,0,1,700,998,998,99,4,2,2,700,998,1,3,4,3,0,0,0,0,0,3,5,0,0,3,9,5,5,,,
2013,7,99,1,652,652,3,2,9,1,99,9999,9999,9,99,99,9,999,999,999,99,1,1,290,998,998,0,8,6,1,0,0,0,0,0,0,0,0,0,0,0,9,6,,,
2013,7,2,1,700,700,1,2,9,23,2,7010,9998,1,4,0,1,700,998,998,99,7,2,790,700,998,0,8,4,1,0,0,0,0,0,7,4,4,0,0,0,5,6,,,
2013,7,7,1,750,750,2,2,9,6,3,7525,9998,1,99,99,1,750,998,998,99,3,3,710,775,998,0,8,7,3,2,0,2,0,0,0,0,0,0,0,9,5,6,,,
2013,7,9,1,660,660,2,2,9,23,2,6499,9998,1,99,99,1,652,998,998,99,53,1,660,998,998,0,8,7,3,53,0,0,0,0,0,0,0,0,0,9,5,6,,,
2013,7,12,1,200,200,2,2,9,6,2,3692,9998,1,1,0,1,369,998,998,99,1,1,200,998,998,0,8,7,2,0,0,0,0,0,0,0,0,0,0,9,5,6,,,
2013,7,12,2,520,520,4,2,9,24,2,5208,9998,1,1,0,1,520,998,998,99,16,2,996,520,998,0,8,4,1,8,0,0,0,0,8,1,0,0,0,0,5,6,,,
2013,7,13,1,625,625,4,2,9,8,99,9999,9999,9,99,99,9,999,999,999,99,25,99,510,996,999,0,8,4,1,17,0,999,0,0,8,0,999,0,0,0,4,6,,,
2013,7,16,1,660,660,4,2,9,6,99,9999,9999,9,99,99,9,999,999,999,99,3,99,667,999,999,0,8,8,1,2,0,999,0,0,1,0,1,0,0,0,5,6,,,
2013,7,25,1,620,620,3,2,9,8,99,9999,9999,9,99,99,9,999,999,999,99,1,1,699,998,998,0,8,2,2,0,0,0,0,0,0,0,0,0,0,0,6,6,,,
2013,7,30,1,652,652,9,2,9,1,99,9999,9999,9,99,99,9,999,999,999,99,1,1,325,998,998,0,8,7,1,0,0,0,0,0,0,0,0,0,0,0,9,6,,,
2013,8,3,1,700,700,2,2,9,25,99,9999,9999,9,3,0,9,999,999,999,99,35,2,750,700,998,0,8,4,1,25,1,0,0,0,9,2,0,0,0,0,9,4,,,
2013,8,6,1,325,325,3,2,9,15,2,3250,9998,1,99,99,1,325,998,998,99,2,2,2,325,998,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,1,6,,,
2013,8,8,1,510,510,2,2,9,13,99,9999,9999,9,2,0,9,999,999,999,99,2,1,200,998,998,0,8,7,1,2,0,2,0,0,0,0,0,0,0,0,8,6,,,
2013,8,8,2,130,130,2,2,9,8,2,1006,9998,1,99,99,1,100,998,998,99,2,1,130,998,998,0,8,3,1,1,0,0,0,1,1,0,0,0,1,0,4,6,,,
2013,8,9,1,660,660,4,2,9,1,2,6594,9998,1,99,99,1,660,998,998,99,2,1,640,998,998,0,8,7,1,0,0,0,0,0,0,0,0,0,0,0,4,6,,,
2013,8,16,1,501,501,1,2,9,8,2,5208,9998,1,40,0,1,520,998,998,99,6,1,501,998,998,0,8,3,1,2,0,0,0,0,4,0,0,0,4,0,4,6,,,
2013,8,17,1,700,700,1,2,9,8,99,9999,9999,9,99,99,9,999,999,999,99,10,2,255,700,998,0,8,5,1,0,0,0,0,0,10,0,0,0,1,0,6,6,,,
2013,8,21,1,645,645,1,2,9,6,99,9999,9999,9,99,99,9,999,999,999,99,2,2,640,645,998,0,8,5,2,0,0,0,0,0,0,0,0,0,0,9,5,6,,,
2013,8,23,1,660,660,2,2,9,23,2,6584,9998,1,5,0,2,660,652,998,99,999,1,620,998,998,0,8,7,3,999,0,0,0,0,47,0,0,0,0,9,5,6,,,
2013,8,25,1,700,700,9,2,9,1,2,7010,9998,1,99,99,1,700,998,998,99,6,2,996,700,998,0,8,2,1,0,0,0,0,0,6,0,0,0,5,0,9,6,,,
2013,8,31,1,651,651,6,2,9,17,99,9999,9999,9,99,99,9,999,999,999,99,2,2,95,651,998,0,8,5,2,0,0,0,0,0,0,0,0,0,0,0,9,1,,,
2013,9,2,1,645,645,4,2,9,6,99,9999,9999,9,99,99,9,999,999,999,99,1,1,640,998,998,0,8,2,2,0,0,0,0,0,0,0,0,0,0,1,5,6,,,
2013,9,4,1,652,652,2,2,9,1,99,9999,9999,9,99,99,9,999,999,999,99,1,1,230,998,998,0,8,6,1,0,0,0,0,0,0,0,0,0,0,0,9,6,,,
2013,9,5,1,700,700,1,2,9,11,2,7012,9998,1,99,99,1,700,998,998,99,2,1,750,998,998,0,8,6,1,0,0,0,0,0,1,0,1,0,0,0,9,6,,,
2013,9,5,2,700,700,2,2,9,8,2,7716,9998,1,2,0,1,770,998,998,99,999,1,700,998,998,0,8,7,1,999,0,0,0,0,0,2,0,0,0,0,4,5,,,
2013,9,12,1,520,520,9,2,9,11,3,5208,9998,1,99,99,1,520,998,998,99,3,3,2,200,520,1,8,8,1,0,0,0,0,0,3,0,3,1,0,0,9,6,,,
2013,9,13,1,700,700,3,2,9,24,2,7010,9998,1,7,0,1,700,998,998,99,22,2,200,700,998,1,1,2,3,17,0,0,0,17,4,7,0,0,3,9,5,6,,,
2013,9,16,1,652,652,2,2,9,1,2,6498,9998,1,99,99,1,652,998,998,99,6,2,230,652,998,0,8,6,1,0,0,0,0,0,0,0,0,0,0,0,9,6,,,
2013,9,21,1,501,501,2,2,9,2,17,5208,9998,1,99,1,7,520,501,2,99,999,14,501,2,20,999,5,7,3,999,99,999,5,999,999,99,999,999,999,4,5,6,,,
2013,9,22,1,652,652,2,2,9,8,99,9999,9999,9,99,99,9,999,999,999,99,3,1,365,998,998,0,8,2,1,3,0,3,0,0,0,0,0,0,0,0,6,6,,,
2013,10,2,1,230,230,2,2,9,6,3,2309,9998,1,5,2,3,155,325,230,99,1,1,230,998,998,0,8,2,2,0,0,0,0,0,0,0,0,0,0,1,5,6,,,
2013,10,6,1,678,678,4,2,9,11,2,6781,9998,1,2,0,1,678,998,998,99,1,1,255,998,998,0,8,2,1,0,0,0,0,0,1,0,1,0,1,0,9,6,,,
2013,10,6,2,678,678,4,2,9,1,3,6781,9998,1,99,99,1,678,998,998,99,1,2,996,451,998,0,8,2,1,0,0,0,0,0,0,0,0,0,0,0,9,6,,,
2013,10,11,1,620,620,2,2,9,23,99,9999,9999,9,99,99,9,999,999,999,99,2,2,375,380,998,0,8,2,2,0,0,0,0,0,0,0,0,0,0,2,5,6,,,
2013,10,12,1,530,530,2,2,9,6,3,5200,9998,1,2,0,1,520,998,998,99,2,2,2,530,998,1,1,2,2,0,0,0,0,0,0,0,0,0,0,1,5,4,,,
2013,10,12,2,625,625,4,2,9,11,99,9999,9999,9,99,99,9,999,999,999,99,1,2,551,996,998,0,8,4,1,0,0,0,0,0,1,0,1,0,1,0,2,6,,,
2013,10,13,1,652,652,4,2,9,1,2,6498,9998,1,99,99,1,652,998,998,99,7,2,996,652,998,0,8,7,1,0,0,0,0,0,0,0,0,0,0,0,4,6,,,
2013,10,13,2,775,775,2,2,9,6,2,7756,9998,1,99,99,1,775,998,998,99,2,2,2,775,998,0,5,7,3,1,0,1,1,0,0,0,0,0,0,1,5,6,,,
2013,10,14,1,625,625,4,2,9,8,99,9999,9999,9,99,99,9,999,999,999,99,4,2,433,996,998,0,8,4,1,1,0,1,0,1,3,0,3,0,3,0,9,6,,,
2013,10,19,1,800,800,2,2,9,6,99,9999,9999,9,99,99,9,999,999,999,99,7,1,220,800,998,0,8,6,1,8,0,0,0,2,0,0,0,0,0,0,5,6,,,
2013,10,22,1,520,520,4,2,9,11,99,9999,9999,9,99,99,9,999,999,999,99,1,2,200,520,998,0,8,6,1,0,0,0,0,0,1,0,0,0,0,0,9,6,,,
2013,10,23,1,475,475,6,2,9,1,2,4756,9998,1,99,99,1,475,998,998,99,2,1,2,998,998,2,4,5,1,0,0,0,0,0,0,0,0,0,0,0,9,6,,,
2013,10,26,1,700,700,1,2,9,8,3,7012,9998,1,1,0,1,700,998,998,99,2,2,900,920,998,0,8,4,1,2,0,2,0,2,0,1,0,0,0,0,9,5,,,
2013,10,28,1,710,710,2,2,9,19,3,7102,9998,1,3,99,1,710,998,998,99,40,3,840,740,710,0,8,7,1,38,0,4,0,0,2,3,1,0,0,0,7,5,,,
2013,11,2,1,432,432,2,2,9,11,2,6099,9998,1,4,0,1,432,998,998,99,2,1,220,998,998,0,8,6,1,0,0,0,0,0,2,0,2,0,0,0,4,6,,,
2013,11,5,1,652,652,3,2,9,8,99,9999,9999,9,99,99,9,999,999,999,99,1,1,328,998,998,0,8,2,2,0,0,0,0,0,0,0,0,0,0,1,6,6,,,
2013,11,7,1,620,620,1,2,9,3,2,6200,9998,1,50,99,1,620,998,998,99,2,2,325,620,998,0,8,5,2,0,0,0,0,0,0,0,0,0,0,0,4,6,,,
2013,11,13,1,471,471,1,2,9,11,3,4758,9998,1,24,99,1,475,998,998,99,1,1,220,998,998,0,8,7,1,0,0,0,0,0,0,0,0,0,0,0,4,6,,,
2013,11,15,1,820,820,2,2,9,1,3,8419,9998,1,99,99,1,840,998,998,99,1,1,713,998,998,0,8,7,1,0,0,0,0,0,0,0,0,0,0,0,9,6,,,
2013,11,19,1,660,660,1,2,9,24,3,6508,9998,1,2,0,1,660,998,998,99,169,3,630,620,997,0,8,2,3,146,0,1,0,0,23,0,1,0,2,9,5,6,,,
2013,11,19,2,520,520,1,2,9,24,3,5208,9998,1,99,99,1,520,998,998,99,9,3,530,522,520,0,8,3,3,0,0,0,0,0,9,10,0,0,5,9,5,6,,,
2013,11,20,1,678,678,2,2,9,8,2,6802,9998,1,99,99,1,670,998,998,99,4,1,678,998,998,0,8,3,1,0,0,0,0,0,4,0,0,0,4,0,4,6,,,
2013,11,20,2,432,432,2,2,9,6,99,9999,9999,9,99,99,9,999,999,999,99,3,1,220,998,998,0,8,4,1,3,0,3,0,3,0,0,0,0,0,0,5,6,,,
2013,11,21,1,652,652,4,2,9,6,99,9999,9999,9,99,99,9,999,999,999,99,2,1,663,998,998,0,8,6,1,2,0,2,0,0,0,0,0,0,0,0,5,6,,,
2013,11,22,1,432,432,9,2,9,8,99,9999,9999,9,99,99,9,999,999,999,99,1,1,220,998,998,0,8,4,1,1,0,1,0,1,0,0,0,0,0,0,9,6,,,
